md_screen_rank,screen_group,candidate,md_screen_score,sim_ns,n_frames,ca_rmsd_last20pct_mean_A,ligand_rmsd_last20pct_mean_A,pl_min_distance_last20pct_mean_A,pl_contacts_4A_last20pct_mean,ca_rmsf_mean_A,ca_rmsf_max_A,protein_rg_last20pct_mean_A,protein_rg_last20pct_std_A,topology,trajectory,ligand_resname,n_atoms,protein_atoms,ca_atoms,ligand_atoms,ca_rmsd_final_A,ca_rmsd_last20pct_std_A,ligand_rmsd_final_A,ligand_rmsd_last20pct_std_A,pl_com_distance_last20pct_mean_A
119,lower_priority,rank078_GWHPBECS039811,0.5363749999999999,2.0,200,1.4834231284731594,2.2883694410324096,2.287340345732864,310.95,0.7445058102245262,4.911749412010787,22.2740020275116,0.0530117389955718,neg_fix_v1_top200/rank078_GWHPBECS039811/work/solv_ions.gro,neg_fix_v1_top200/rank078_GWHPBECS039811/outputs/prod.dcd,LIG,66165,7209,464,47,1.6219479404170718,0.1053990060610713,2.7083723545074463,0.2574104142761799,12.72540768750606
120,lower_priority,rank158_GWHPBECS013070,0.5397500000000001,2.0,200,1.5976881323416152,1.8625569880008697,2.222442912643266,302.825,0.8508900960124653,2.084947309564963,22.37876272201538,0.0401306308726735,neg_fix_v1_top200/rank158_GWHPBECS013070/work/solv_ions.gro,neg_fix_v1_top200/rank158_GWHPBECS013070/outputs/prod.dcd,LIG,57475,6813,432,47,1.5661646888551766,0.0904573075294452,1.5837501287460327,0.1726530542279326,9.484630642050824
121,lower_priority,rank056_GWHPBECS041167,0.5407500000000001,2.0,200,1.7029970715913545,2.387089344859123,2.226401754364563,336.425,0.7286107189719954,7.657700182716354,22.476458168029787,0.0443880724765725,neg_fix_v1_top200/rank056_GWHPBECS041167/work/solv_ions.gro,neg_fix_v1_top200/rank056_GWHPBECS041167/outputs/prod.dcd,LIG,69933,7416,467,47,1.781973913541633,0.0663861942484416,2.53213882446289,0.2400734701558528,10.977937488466583
122,lower_priority,rank194_GWHPBECS012328,0.5445,2.0,200,1.6677006854143208,1.6693505614995956,2.2018886755641427,284.55,0.7910982932213781,3.808284400541932,22.416582536697387,0.0437097898549432,neg_fix_v1_top200/rank194_GWHPBECS012328/work/solv_ions.gro,neg_fix_v1_top200/rank194_GWHPBECS012328/outputs/prod.dcd,LIG,55099,7198,453,47,1.5824707372096545,0.1586048279558521,1.634224772453308,0.2216962605090155,10.007876265097387
123,lower_priority,rank042_GWHPBECS041247,0.5527500000000001,2.0,200,1.4229683041624006,2.163490352034569,2.3728521323938536,248.1,0.730846711415356,6.427789053315225,22.21277117729187,0.0413486160780968,neg_fix_v1_top200/rank042_GWHPBECS041247/work/solv_ions.gro,neg_fix_v1_top200/rank042_GWHPBECS041247/outputs/prod.dcd,LIG,58523,7305,460,47,1.4652613023008527,0.0739366991389,1.9518959522247317,0.2607435114119875,12.474340935468916
124,lower_priority,rank141_GWHPBECS041598,0.55425,2.0,200,1.7094577212361286,2.5452968657016752,2.1751589754484626,347.575,0.7861683369573073,3.217168025849928,22.257771730422974,0.0442946809133634,neg_fix_v1_top200/rank141_GWHPBECS041598/work/solv_ions.gro,neg_fix_v1_top200/rank141_GWHPBECS041598/outputs/prod.dcd,LIG,64933,7366,470,47,1.8701917458954704,0.0858642533840027,2.3644418716430664,0.2441324977097317,7.9565545543566625
125,lower_priority,rank066_GWHPBECS010870,0.5545,2.0,200,1.754494663812443,2.7813566863536834,2.0514992498591,339.45,0.825067630332036,3.83173747403285,22.65061750411987,0.0426348726754899,neg_fix_v1_top200/rank066_GWHPBECS010870/work/solv_ions.gro,neg_fix_v1_top200/rank066_GWHPBECS010870/outputs/prod.dcd,LIG,63822,7517,479,47,1.7676043272105424,0.1036356499302986,2.810642004013061,0.240083164338077,9.169202194002144
126,lower_priority,rank005_GWHPBECS023836,0.558,2.0,200,1.488119426533011,2.32664749622345,2.3243606546688502,306.7,0.7545842006863291,4.468546546874866,22.495058870315557,0.0456405407424593,neg_fix_v1_top10/rank005_GWHPBECS023836/work/solv_ions.gro,neg_fix_v1_top10/rank005_GWHPBECS023836/outputs/prod.dcd,LIG,63632,7154,463,47,1.4902544524775327,0.0576304181283814,1.9746006727218628,0.3728212488212379,9.41134574922091
127,lower_priority,rank131_GWHPBECS007574,0.5595,2.0,200,1.460915002908076,3.6197924256324767,2.183016318400275,324.775,0.7363534771484487,1.832967544051148,22.22690367698669,0.0551531640891685,neg_fix_v1_top200/rank131_GWHPBECS007574/work/solv_ions.gro,neg_fix_v1_top200/rank131_GWHPBECS007574/outputs/prod.dcd,LIG,59925,7063,446,47,1.521668299738384,0.0579734397706744,3.813330888748169,0.2175033495316679,10.639081463370124
128,lower_priority,rank096_GWHPBECS025373,0.5597500000000001,2.0,200,1.5635932946435358,2.815480351448059,2.246249375475103,308.025,0.7165952620872792,2.940421514066509,22.325141954422,0.0431820425160369,neg_fix_v1_top200/rank096_GWHPBECS025373/work/solv_ions.gro,neg_fix_v1_top200/rank096_GWHPBECS025373/outputs/prod.dcd,LIG,64859,7586,479,47,1.387102553554123,0.1035455385604898,2.761582136154175,0.140760967984327,9.658607177632756
129,lower_priority,rank020_GWHPBECS023843,0.5645,2.0,200,1.5187433265151042,1.6908050686120988,2.240876735095398,288.175,0.8200542752995486,3.345980332589169,22.883389043807984,0.0574439225941143,neg_fix_v1_top200/rank020_GWHPBECS023843/work/solv_ions.gro,neg_fix_v1_top200/rank020_GWHPBECS023843/outputs/prod.dcd,LIG,62615,7418,478,47,1.3328450461868977,0.1003410694006792,1.7668707370758057,0.1535804527486206,8.414814435957922
130,lower_priority,rank197_GWHPBECS006544,0.56525,2.0,200,2.074229063894554,1.067724700272083,2.3070000742999417,362.925,0.935436992016983,3.868095266348036,22.204965782165527,0.0698353497085907,neg_fix_v1_top200/rank197_GWHPBECS006544/work/solv_ions.gro,neg_fix_v1_top200/rank197_GWHPBECS006544/outputs/prod.dcd,LIG,69955,6365,406,47,1.9930771407510612,0.1072750285618137,1.0499186515808103,0.158681763187356,8.49811475523678
131,lower_priority,rank157_GWHPBECS013082,0.565625,2.0,200,1.7392905351776786,1.9646250009536743,2.0087556463296417,308.05,0.8280711128214453,6.747945717179079,22.795728635787963,0.0724073144277484,neg_fix_v1_top200/rank157_GWHPBECS013082/work/solv_ions.gro,neg_fix_v1_top200/rank157_GWHPBECS013082/outputs/prod.dcd,LIG,69289,7049,446,47,1.5707093763519773,0.0836215700811035,1.5422950983047483,0.2494888117643335,9.433615969650909
132,lower_priority,rank015_GWHPBECS041203,0.5665,2.0,200,1.3564738161749428,2.4142339408397677,2.4570371450921398,225.725,0.6999753439251668,3.232317955214618,22.085200834274293,0.0443135473103969,neg_fix_v1_top200/rank015_GWHPBECS041203/work/solv_ions.gro,neg_fix_v1_top200/rank015_GWHPBECS041203/outputs/prod.dcd,LIG,57515,7218,458,47,1.4548793722491995,0.0948288589699174,2.27495551109314,0.1642308709515724,14.91088846428094
133,lower_priority,rank087_GWHPBECS012286,0.5665,2.0,200,1.4391327766687507,2.090036451816559,2.1553489001669783,257.7,0.7708694421539344,4.230542827234365,22.37420611381531,0.0748854391298838,neg_fix_v1_top200/rank087_GWHPBECS012286/work/solv_ions.gro,neg_fix_v1_top200/rank087_GWHPBECS012286/outputs/prod.dcd,LIG,57273,7152,448,47,1.5803559717976012,0.0755595856165922,1.874495029449463,0.1959006269661095,8.672158226445287
134,lower_priority,rank030_GWHPBECS023845,0.57,2.0,200,1.6907550592052487,1.7830229848623276,2.138751176338297,291.5,0.746826711232155,3.630997816785137,22.763256216049196,0.0764711994313965,neg_fix_v1_top200/rank030_GWHPBECS023845/work/solv_ions.gro,neg_fix_v1_top200/rank030_GWHPBECS023845/outputs/prod.dcd,LIG,61914,7226,462,47,1.9902301214341676,0.1029878691283201,2.417141914367676,0.2829742693127183,9.411847443055589
135,lower_priority,rank105_GWHPBECS013089,0.57075,2.0,200,1.688001733459479,2.323072248697281,2.06507283710222,268.25,0.730275593509271,5.456013141945931,22.138277864456175,0.0506129845676718,neg_fix_v1_top200/rank105_GWHPBECS013089/work/solv_ions.gro,neg_fix_v1_top200/rank105_GWHPBECS013089/outputs/prod.dcd,LIG,73239,7027,453,47,1.7619212941281854,0.1328657382549065,2.66706919670105,0.1460863714269497,10.098102218539792
136,lower_priority,rank029_GWHPBECS026431,0.5717499999999999,2.0,200,1.4212600457051412,3.015053170919418,2.272335894769882,289.45,0.7580209839504329,3.3233482971411923,21.77181138992309,0.0444328707101963,neg_fix_v1_top200/rank029_GWHPBECS026431/work/solv_ions.gro,neg_fix_v1_top200/rank029_GWHPBECS026431/outputs/prod.dcd,LIG,64757,6828,435,47,1.5021257055448949,0.0608091762043202,3.1002190113067627,0.1650891235262016,9.961637838643917
137,lower_priority,rank021_GWHPBECS039810,0.5720000000000001,2.0,200,1.45190941426968,2.403340494632721,2.390188472150945,283.45,0.7304517453311092,1.983483227826233,22.10466470718384,0.041735766900803,neg_fix_v1_top200/rank021_GWHPBECS039810/work/solv_ions.gro,neg_fix_v1_top200/rank021_GWHPBECS039810/outputs/prod.dcd,LIG,65935,7271,467,47,1.568860571568044,0.0604407513934525,2.665287494659424,0.2300553717612775,13.421536574947112
138,lower_priority,rank097_GWHPBECS013088,0.5725,2.0,200,1.3535733617966037,3.339437568187713,2.29762073896036,290.275,0.7307439869258129,4.997974255208874,22.41896333694458,0.0557958433758196,neg_fix_v1_top200/rank097_GWHPBECS013088/work/solv_ions.gro,neg_fix_v1_top200/rank097_GWHPBECS013088/outputs/prod.dcd,LIG,87590,7112,454,47,1.379758573464397,0.0760565307744218,3.380150079727173,0.283941530656917,10.302549291876756
139,lower_priority,rank098_GWHPBECS028344,0.575,2.0,200,2.294767413633391,1.8830683559179304,2.0275785439715586,314.8,0.9067991978510828,4.730153401696113,23.08407702445984,0.0534243399177194,neg_fix_v1_top200/rank098_GWHPBECS028344/work/solv_ions.gro,neg_fix_v1_top200/rank098_GWHPBECS028344/outputs/prod.dcd,LIG,90820,7428,459,47,2.235793630078933,0.0804833118311688,2.1192467212677,0.4659759945159892,10.695107585887492
140,lower_priority,rank183_GWHPBECS019871,0.57525,2.0,200,1.2684092343155435,3.1899728655815123,2.326307516034,239.45,0.7498527502064589,2.800520603284711,21.859045219421382,0.0420501998678858,neg_fix_v1_top200/rank183_GWHPBECS019871/work/solv_ions.gro,neg_fix_v1_top200/rank183_GWHPBECS019871/outputs/prod.dcd,LIG,62377,6962,455,47,1.3079297001241357,0.0481499110283587,2.845277070999145,0.1760379504399789,13.105232099516405
141,lower_priority,rank167_GWHPBECS005719,0.580125,2.0,200,1.5864637765714793,2.6243158161640165,2.177551997530069,271.1,0.7460180186321989,2.8613944828960305,22.971326208114625,0.0399111655598556,neg_fix_v1_top200/rank167_GWHPBECS005719/work/solv_ions.gro,neg_fix_v1_top200/rank167_GWHPBECS005719/outputs/prod.dcd,LIG,69584,7935,501,47,1.648613608327137,0.0638401687159173,2.946285486221313,0.1976565047662216,8.498215149682034
142,lower_priority,rank185_GWHPBECS012325,0.5835,2.0,200,1.5566162288367793,2.1013782799243925,2.279465590083732,284.625,0.7620756600538345,3.3493025072131624,22.48945984840393,0.047409589920402,neg_fix_v1_top200/rank185_GWHPBECS012325/work/solv_ions.gro,neg_fix_v1_top200/rank185_GWHPBECS012325/outputs/prod.dcd,LIG,53742,7280,457,47,1.5127540188954005,0.0667727438703915,2.448521375656128,0.3612645254409294,9.198124707600376
143,lower_priority,rank007_GWHPBECS041244,0.58675,2.0,200,1.6331214502805416,2.9173079550266268,2.240199800434104,344.25,0.7309925368736351,5.876604320787854,22.05530529022217,0.0528831617010846,neg_fix_v1_top200/rank007_GWHPBECS041244/work/solv_ions.gro,neg_fix_v1_top200/rank007_GWHPBECS041244/outputs/prod.dcd,LIG,65274,7284,458,47,1.488056555965949,0.0934749014375356,3.277100086212158,0.1809285527238168,11.99497255155642
144,lower_priority,rank196_GWHPBECS004456,0.5880000000000001,2.0,200,1.5738162619833769,2.619694283604622,2.20705593883804,322.5,0.8028580277828558,6.390486008248564,22.7030743598938,0.049246735268752,neg_fix_v1_top200/rank196_GWHPBECS004456/work/solv_ions.gro,neg_fix_v1_top200/rank196_GWHPBECS004456/outputs/prod.dcd,LIG,91566,7506,479,47,1.641815762641558,0.1105597789618724,3.517203092575073,0.3620674653914241,11.412386378481802
145,lower_priority,rank116_GWHPBECS006520,0.593,2.0,200,1.550951710926824,2.898962324857712,2.120534619885245,310.75,0.8100608056891164,3.848003016138206,22.289497327804565,0.0549655005007355,neg_fix_v1_top200/rank116_GWHPBECS006520/work/solv_ions.gro,neg_fix_v1_top200/rank116_GWHPBECS006520/outputs/prod.dcd,LIG,57187,7368,473,47,1.5745397160952377,0.1049209426416785,3.2129313945770264,0.2057932062400774,8.916149273903567
146,lower_priority,rank115_GWHPBECS012284,0.6019999999999999,2.0,200,1.510536998522383,3.1148731470108038,2.2870760195082025,279.45,0.7076406914722727,2.97376246631384,22.218386554718016,0.0431260379744325,neg_fix_v1_top200/rank115_GWHPBECS012284/work/solv_ions.gro,neg_fix_v1_top200/rank115_GWHPBECS012284/outputs/prod.dcd,LIG,61844,7266,461,47,1.4089903710362477,0.1017039672102385,3.4862265586853027,0.3736172191448748,8.557568873321935
147,lower_priority,rank111_GWHPBECS007006,0.6055,2.0,200,1.4878479661058095,1.8143617004156112,2.4250417203442347,291.675,0.8472409528834636,2.91554613696591,22.5378044128418,0.0504270722801071,neg_fix_v1_top200/rank111_GWHPBECS007006/work/solv_ions.gro,neg_fix_v1_top200/rank111_GWHPBECS007006/outputs/prod.dcd,LIG,63585,7116,457,47,1.4207689173297715,0.0648259102299953,1.835921287536621,0.2278495782138728,12.371043198397697
148,lower_priority,rank128_GWHPBECS015470,0.6125,2.0,200,1.424474002192508,3.184423750638962,1.968724071060778,183.4,0.767287941085123,2.820869914518345,21.025174856185917,0.0856418601163509,neg_fix_v1_top200/rank128_GWHPBECS015470/work/solv_ions.gro,neg_fix_v1_top200/rank128_GWHPBECS015470/outputs/prod.dcd,LIG,54911,5151,316,47,1.27836941796462,0.0805704092265776,3.153022289276123,0.3336378526617378,14.548046387059742
149,lower_priority,rank152_GWHPBECS013156,0.6125,2.0,200,2.1996839414382263,1.961618959903717,2.2222064142323528,361.725,0.8911101093915871,7.385006125162974,22.993177032470705,0.0548831881579534,neg_fix_v1_top200/rank152_GWHPBECS013156/work/solv_ions.gro,neg_fix_v1_top200/rank152_GWHPBECS013156/outputs/prod.dcd,LIG,87291,7321,460,47,1.8639033233866389,0.1671247086338048,2.345550775527954,0.1775550527462405,9.030016141263552
150,lower_priority,rank027_GWHPBECS005593,0.6135,2.0,200,2.313521667812472,1.0887572407722472,2.2489582490645432,307.925,1.029198746712091,5.547854584445904,26.992666006088257,0.0640140176723838,neg_fix_v1_top200/rank027_GWHPBECS005593/work/solv_ions.gro,neg_fix_v1_top200/rank027_GWHPBECS005593/outputs/prod.dcd,LIG,167971,8811,540,47,1.857865547002848,0.3188273094549685,1.1223516464233398,0.1718254511055714,3.430617291273101
151,lower_priority,rank192_GWHPBECS039788,0.61525,2.0,200,1.4820256778232612,2.752844363451004,2.330089804675559,282.325,0.7331706382958382,2.82090647920308,22.40800757408142,0.0472619649628779,neg_fix_v1_top200/rank192_GWHPBECS039788/work/solv_ions.gro,neg_fix_v1_top200/rank192_GWHPBECS039788/outputs/prod.dcd,LIG,64507,7202,461,47,1.439764306771553,0.0597592691092354,2.6692397594451904,0.1480283557815558,12.273137869976091
152,lower_priority,rank149_GWHPBECS013085,0.61675,2.0,200,1.4083057351685977,3.890072077512741,2.220435947571888,265.15,0.7227622586628392,2.206091114256881,22.183706617355348,0.0564272042931154,neg_fix_v1_top200/rank149_GWHPBECS013085/work/solv_ions.gro,neg_fix_v1_top200/rank149_GWHPBECS013085/outputs/prod.dcd,LIG,67450,7115,456,47,1.4252753771867952,0.0801814659723487,4.096303462982178,0.2364947661920065,11.45751952035005
153,lower_priority,rank070_GWHPBECS006410,0.61725,2.0,200,1.7473413286741184,2.072172799706459,2.1569338826169933,232.05,0.7795366935792325,6.395340799676808,22.4639892578125,0.0414747284811374,neg_fix_v1_top200/rank070_GWHPBECS006410/work/solv_ions.gro,neg_fix_v1_top200/rank070_GWHPBECS006410/outputs/prod.dcd,LIG,63320,7365,456,47,1.7142793063176789,0.0575673482508526,2.067128896713257,0.2137360512644091,8.972235755940986
154,lower_priority,rank173_GWHPBECS041038,0.6185,2.0,200,1.3674382906720262,4.354335731267929,2.385419489181529,298.625,0.7090741049737358,6.286131063499351,22.598742055892945,0.0571341619919734,neg_fix_v1_top200/rank173_GWHPBECS041038/work/solv_ions.gro,neg_fix_v1_top200/rank173_GWHPBECS041038/outputs/prod.dcd,LIG,78896,7498,482,47,1.4950219100622943,0.0935897509362779,4.054205417633057,0.2333399095993744,12.9183386210801
155,lower_priority,rank099_GWHPBECS019951,0.62625,2.0,200,1.5713362255268046,2.382130128145218,2.2090190876288105,276.2,0.8021981248342809,4.640407865000511,22.6068199634552,0.0485237299667755,neg_fix_v1_top200/rank099_GWHPBECS019951/work/solv_ions.gro,neg_fix_v1_top200/rank099_GWHPBECS019951/outputs/prod.dcd,LIG,63503,7083,453,47,1.6750176905141152,0.0861331388371208,2.3297455310821533,0.1599260200480152,10.255110902841494
156,lower_priority,rank108_GWHPBECS014891,0.6285000000000001,2.0,200,1.7313988729391556,3.421740293502808,2.079030413721358,313.85,0.8128471500278579,4.851971845341981,22.390772104263306,0.0461454748294908,neg_fix_v1_top200/rank108_GWHPBECS014891/work/solv_ions.gro,neg_fix_v1_top200/rank108_GWHPBECS014891/outputs/prod.dcd,LIG,65925,7107,439,47,1.6417176729852396,0.0842633767370514,3.179147243499756,0.2780788784022616,11.270040039462936
157,lower_priority,rank028_GWHPBECS041157,0.634,2.0,200,1.4667555701644956,2.959625023603439,2.2476842601458293,254.175,0.7556561915141815,2.6377577096459914,22.06314616203308,0.0467693064296038,neg_fix_v1_top200/rank028_GWHPBECS041157/work/solv_ions.gro,neg_fix_v1_top200/rank028_GWHPBECS041157/outputs/prod.dcd,LIG,64170,6284,399,47,1.542450053071253,0.1014787356906064,3.5167856216430664,0.4581891077204617,11.73584039026048
158,lower_priority,rank103_GWHPBECS041304,0.6415000000000001,2.0,200,1.5844227240463715,2.3976842284202577,2.280469249495859,259.025,0.7533687519786472,5.495149762755403,22.370804166793825,0.046238740182355,neg_fix_v1_top200/rank103_GWHPBECS041304/work/solv_ions.gro,neg_fix_v1_top200/rank103_GWHPBECS041304/outputs/prod.dcd,LIG,58820,7249,456,47,1.613174810878632,0.1104759916155969,2.6479697227478027,0.2578366723642207,11.701425975900955
159,lower_priority,rank114_GWHPBECS026009,0.6439999999999999,2.0,200,1.741847532304946,2.935348618030548,2.1922723776924533,302.5,0.8128158716080995,4.620831503145613,22.2813129901886,0.0387629237807027,neg_fix_v1_top200/rank114_GWHPBECS026009/work/solv_ions.gro,neg_fix_v1_top200/rank114_GWHPBECS026009/outputs/prod.dcd,LIG,76337,7432,476,47,1.8298705295668096,0.0644823207091199,3.1879079341888428,0.237790074149077,8.064744211418267
160,lower_priority,rank191_GWHPBECS039809,0.6449999999999999,2.0,200,1.5367439410545496,3.053390604257584,2.3594635429706567,273.5,0.7147363035280053,2.636968297059168,22.112280893325806,0.0434099167506451,neg_fix_v1_top200/rank191_GWHPBECS039809/work/solv_ions.gro,neg_fix_v1_top200/rank191_GWHPBECS039809/outputs/prod.dcd,LIG,67633,6872,438,47,1.5715627707395146,0.0786273764173195,3.24001145362854,0.2492215286129726,14.576362638247536
161,lower_priority,rank080_GWHPBECS013157,0.6456249999999999,2.0,200,1.640587390048929,2.542523318529129,2.1800876806626186,310.5,0.8963092630349822,5.230508002354028,22.3677592754364,0.0581946952458454,neg_fix_v1_top200/rank080_GWHPBECS013157/work/solv_ions.gro,neg_fix_v1_top200/rank080_GWHPBECS013157/outputs/prod.dcd,LIG,88975,6237,386,47,1.5329639750508015,0.0681044961490092,2.8999342918396,0.2422949261174758,11.372775280962442
162,lower_priority,rank133_GWHPBECS026441,0.6539999999999999,2.0,200,1.803349021348097,2.2796554297208784,2.4179675658808,284.075,0.7044506006800385,7.372664979174594,22.17099475860596,0.0420468124246899,neg_fix_v1_top200/rank133_GWHPBECS026441/work/solv_ions.gro,neg_fix_v1_top200/rank133_GWHPBECS026441/outputs/prod.dcd,LIG,86859,7469,470,47,2.076664115283739,0.110404070241727,2.6338253021240234,0.2977468254328974,12.8560636917248
163,lower_priority,rank127_GWHPBECS002895,0.65625,2.0,200,1.408059927410751,4.572597801685333,2.4011794097650623,245.35,0.7346278204172031,2.92284796650366,22.74998817443848,0.0407153687305457,neg_fix_v1_top200/rank127_GWHPBECS002895/work/solv_ions.gro,neg_fix_v1_top200/rank127_GWHPBECS002895/outputs/prod.dcd,LIG,65717,7638,486,47,1.3776148023805033,0.0371371535557599,4.6482462882995605,0.2682601672429365,15.214002478096116
164,lower_priority,rank101_GWHPBECS012442,0.6569999999999999,2.0,200,1.570615900100766,2.644366186857224,2.1628898109948955,276.7,0.7899917092921233,4.922924078416436,22.86061496734619,0.0669824326281872,neg_fix_v1_top200/rank101_GWHPBECS012442/work/solv_ions.gro,neg_fix_v1_top200/rank101_GWHPBECS012442/outputs/prod.dcd,LIG,57612,7283,459,47,1.6845424043579855,0.0942507289177083,3.499220371246338,0.3328842713369642,5.210918798437561
165,lower_priority,rank161_GWHPBECS013067,0.66775,2.0,200,1.411532692178053,2.631199437379837,2.310566941675147,271.925,0.8081771839352089,2.457621364106964,22.57323775291443,0.0878331490203789,neg_fix_v1_top200/rank161_GWHPBECS013067/work/solv_ions.gro,neg_fix_v1_top200/rank161_GWHPBECS013067/outputs/prod.dcd,LIG,67866,7053,446,47,1.4201004226850733,0.0983040884099441,2.1666295528411865,0.2218754491040109,9.412191014156903
166,lower_priority,rank004_GWHPBECS023846,0.6697500000000001,2.0,200,1.5904665732769796,2.2140525817871093,2.337007049670237,247.7,0.794505045181031,3.694055008236352,22.688034582138062,0.0452749286644359,neg_fix_v1_top10/rank004_GWHPBECS023846/work/solv_ions.gro,neg_fix_v1_top10/rank004_GWHPBECS023846/outputs/prod.dcd,LIG,64919,7151,463,47,1.6884515090902534,0.0793829609119647,3.312551021575928,0.6406111014467738,10.54993831024882
167,lower_priority,rank126_GWHPBECS009693,0.67275,2.0,200,1.7736619328164278,1.8050763428211207,2.1273149479506737,240.925,0.9407784804817164,3.267291632442995,27.792596340179443,0.0617800022537509,neg_fix_v1_top200/rank126_GWHPBECS009693/work/solv_ions.gro,neg_fix_v1_top200/rank126_GWHPBECS009693/outputs/prod.dcd,LIG,136543,9859,617,47,1.9541665380447095,0.0888369783731828,1.7284692525863647,0.3091367740584249,7.70031506893808
168,lower_priority,rank083_GWHPBECS005717,0.6805,2.0,200,1.4530573168364682,2.774277579784393,2.3958109562210823,249.25,0.7361999710755158,4.876053123129835,22.83894968032837,0.0563748518741699,neg_fix_v1_top200/rank083_GWHPBECS005717/work/solv_ions.gro,neg_fix_v1_top200/rank083_GWHPBECS005717/outputs/prod.dcd,LIG,79525,7714,484,47,1.3942798644841723,0.0628420459210163,2.5144965648651123,0.157573586330721,11.311572237594032
169,lower_priority,rank160_GWHPBECS011560,0.6819999999999999,2.0,200,1.4336013529016334,2.764444458484649,2.402898213943133,283.925,0.7891854721476871,3.83936424822274,22.805109786987305,0.0624548205117774,neg_fix_v1_top200/rank160_GWHPBECS011560/work/solv_ions.gro,neg_fix_v1_top200/rank160_GWHPBECS011560/outputs/prod.dcd,LIG,62026,7270,459,47,1.5030471834590022,0.0643000013049386,2.949573040008545,0.3031564510804175,9.45041032284112
170,lower_priority,rank186_GWHPBECS002781,0.68425,2.0,200,1.478341806862242,4.247864389419556,2.341959803514892,273.6,0.7310096665617822,4.145966857699764,22.122718715667723,0.0515894731487009,neg_fix_v1_top200/rank186_GWHPBECS002781/work/solv_ions.gro,neg_fix_v1_top200/rank186_GWHPBECS002781/outputs/prod.dcd,LIG,64816,6887,433,47,1.5137496454802544,0.0940047366554096,4.119638919830322,0.2542361951146548,14.784809404042544
171,lower_priority,rank166_GWHPBECS026810,0.686375,2.0,200,1.8015752889811616,2.233546268939972,2.085050820172089,271.1,0.913828284120568,3.458843319831169,22.77678804397583,0.0786551853175764,neg_fix_v1_top200/rank166_GWHPBECS026810/work/solv_ions.gro,neg_fix_v1_top200/rank166_GWHPBECS026810/outputs/prod.dcd,LIG,68814,7392,471,47,1.8243241415461149,0.1424080983289218,2.23838472366333,0.2826990564988694,9.175000903551837
172,lower_priority,rank153_GWHPBECS010872,0.6910000000000001,2.0,200,1.4766808115941932,2.681624990701676,2.372299456477976,248.95,0.8369658655620611,3.0152505833572643,22.404747247695923,0.046324938790842,neg_fix_v1_top200/rank153_GWHPBECS010872/work/solv_ions.gro,neg_fix_v1_top200/rank153_GWHPBECS010872/outputs/prod.dcd,LIG,66067,7312,467,47,1.5411692525001084,0.0531577631055796,2.4329307079315186,0.168611943406344,8.800673140228284
173,lower_priority,rank184_ON569258,0.7105,2.0,200,1.5254712891210702,2.452422598004341,2.346257231210388,281.625,0.8509003596796293,3.65870395934126,22.485235834121703,0.0703869427653535,neg_fix_v1_top200/rank184_ON569258/work/solv_ions.gro,neg_fix_v1_top200/rank184_ON569258/outputs/prod.dcd,LIG,67304,6889,433,47,1.4120305986494226,0.0967473491456799,2.2929558753967285,0.2024929019505524,14.934981826010327
174,lower_priority,rank174_GWHPBECS041332,0.7117500000000001,2.0,200,1.673578810782694,2.7829561710357664,2.1648954258858293,203.8,0.7527577854928698,4.972243426558801,22.4532253742218,0.0624638971016002,neg_fix_v1_top200/rank174_GWHPBECS041332/work/solv_ions.gro,neg_fix_v1_top200/rank174_GWHPBECS041332/outputs/prod.dcd,LIG,56710,7098,450,47,1.6334876475826603,0.1367672413817066,2.948173999786377,0.2284130087471935,9.191647251515176
175,lower_priority,rank151_GWHPBECS026006,0.715,2.0,200,2.1401045287392373,1.7002272963523866,2.2991506173561063,294.75,1.0232367805417442,5.898995476156738,21.71777653694153,0.0964286051048712,neg_fix_v1_top200/rank151_GWHPBECS026006/work/solv_ions.gro,neg_fix_v1_top200/rank151_GWHPBECS026006/outputs/prod.dcd,LIG,68573,5800,373,47,2.626159539900933,0.1492328024580619,1.4502778053283691,0.2945627419260521,5.002859786458074
176,lower_priority,rank077_GWHPBECS023837,0.7164999999999999,2.0,200,1.84100725372914,2.4007909119129183,2.155985557935257,282.775,0.8478821733266111,3.048364657337091,22.73729290962219,0.0639327119900006,neg_fix_v1_top200/rank077_GWHPBECS023837/work/solv_ions.gro,neg_fix_v1_top200/rank077_GWHPBECS023837/outputs/prod.dcd,LIG,63564,7142,456,47,1.948775524533121,0.0726017033397789,2.2325003147125244,0.1851596137226251,10.40942216521363
177,lower_priority,rank060_GWHPBECS041209,0.718,2.0,200,1.4241600958214715,5.701235544681549,2.334659019302417,218.5,0.768723545804205,3.5444079029517948,22.355024433135988,0.0487146461665373,neg_fix_v1_top200/rank060_GWHPBECS041209/work/solv_ions.gro,neg_fix_v1_top200/rank060_GWHPBECS041209/outputs/prod.dcd,LIG,65977,6963,443,47,1.457882377196304,0.0684689003518064,5.75639533996582,0.2050306064261032,12.547929606898157
178,lower_priority,rank062_GWHPBECS023914,0.7204999999999999,2.0,200,1.5097452515315806,5.291576242446899,2.375197506244084,310.3,0.7907457777092802,3.5913454149988158,22.416664600372314,0.0580868714103447,neg_fix_v1_top200/rank062_GWHPBECS023914/work/solv_ions.gro,neg_fix_v1_top200/rank062_GWHPBECS023914/outputs/prod.dcd,LIG,63370,7126,458,47,1.3761716184612829,0.0455039606018664,4.435136795043945,0.3325919289616353,12.122064828736304
