GWHPBECS022638	sp|Q9SSE8|GLYT1_ARATH	67.2	384	2.60e-197	552	92.7
GWHPBECS022639	sp|Q9SSE8|GLYT1_ARATH	70.7	351	1.79e-195	547	84.5
GWHPBECS022937	sp|A0A067XRK9|XTH6_DIOKA	38.2	249	1.50e-58	189	69.5
GWHPBECS022939	sp|Q9M9M4|CSLD3_ARATH	87.8	944	0.0	1692	100
GWHPBECS023034	sp|O23617|TPS5_ARATH	77.5	852	0.0	1372	98.7
GWHPBECS023322	sp|Q9FFN2|GLYT3_ARATH	45.7	409	1.03e-117	355	76.3
GWHPBECS023565	sp|Q54RP0|AGTA_DICDI	37.5	72	2.45e-08	53.9	19.7
GWHPBECS023593	sp|Q9SL03|CALS2_ARATH	56.9	65	7.82e-17	74.3	46.4
GWHPBECS023656	sp|A8MR93|ALG12_ARATH	58.8	483	1.74e-207	580	98.4
GWHPBECS023687	sp|Q9SFU6|CALS9_ARATH	77.1	48	2.98e-15	77.4	9.6
GWHPBECS023795	sp|Q9S9U0|CALSB_ARATH	80.9	68	3.42e-32	117	55.3
GWHPBECS023832	sp|D3UAG7|U88F3_PYRCO	52.5	469	3.66e-157	453	96.2
GWHPBECS023836	sp|Q6VAA7|U88B1_STERE	53.5	465	1.92e-161	462	100
GWHPBECS023837	sp|Q6VAA7|U88B1_STERE	49.0	469	3.35e-137	400	99.6
GWHPBECS023839	sp|D3UAG6|U88F5_MALDO	55.3	309	2.54e-112	332	97.7
GWHPBECS023840	sp|Q6VAA7|U88B1_STERE	49.8	269	1.14e-83	256	98.5
GWHPBECS023843	sp|Q6VAA7|U88B1_STERE	51.9	476	6.66e-166	474	99.6
GWHPBECS023844	sp|D3UAG7|U88F3_PYRCO	52.7	469	1.97e-159	459	96.2
GWHPBECS023845	sp|Q6VAA7|U88B1_STERE	50.7	469	2.19e-147	427	99.6
GWHPBECS023846	sp|Q6VAA7|U88B1_STERE	53.3	463	6.74e-162	464	99.6
GWHPBECS023850	sp|Q4R1I9|ANGLT_ROSHC	50.6	492	2.59e-153	444	96.6
GWHPBECS023852	sp|Q6VAA7|U88B1_STERE	48.6	481	5.39e-151	437	99.0
GWHPBECS023873	sp|Q1JPM5|OFT30_ARATH	55.9	490	4.86e-189	536	96.8
GWHPBECS023914	sp|Q6VAA7|U88B1_STERE	48.9	462	2.54e-150	434	99.6
GWHPBECS024058	sp|Q9FSV7|SST_FESAR	54.5	639	2.11e-232	658	95.5
GWHPBECS024067	sp|Q9ZVF7|ESMD1_ARATH	77.3	547	0.0	880	96.8
GWHPBECS024126	sp|Q0WVN5|CSLG3_ARATH	49.3	724	2.17e-240	686	94.8
GWHPBECS024129	sp|Q0WVN5|CSLG3_ARATH	48.8	724	1.93e-234	670	96.3
GWHPBECS024194	sp|Q5AJC0|UTR2_CANAL	28.5	123	9.59e-11	58.9	51.4
GWHPBECS024210	sp|E3W9M3|AA7GT_DELGR	50.3	167	2.84e-52	187	23.4
GWHPBECS024212	sp|Q9SH31|GT16_ARATH	48.2	596	2.99e-205	587	93.6
GWHPBECS024319	sp|Q6QDB6|U73B6_RHOSK	53.9	479	2.85e-182	517	98.5
GWHPBECS024446	sp|Q9AR73|HQGT_RAUSE	58.6	466	3.33e-193	544	98.7
GWHPBECS024453	sp|Q6DBG8|ARAD1_ARATH	33.4	425	6.13e-72	234	82.6
GWHPBECS024459	sp|Q54NU9|TPSB_DICDI	23.5	204	3.93e-09	55.8	58.9
GWHPBECS024677	sp|Q9MAP8|B3GT6_ARATH	72.8	408	3.11e-220	607	97.6
GWHPBECS024698	sp|Q43784|SSG1_MANES	68.8	612	1.69e-319	875	100
GWHPBECS024700	sp|Q43784|SSG1_MANES	68.9	618	6.76e-320	877	100
GWHPBECS024712	sp|Q9MA87|OFT23_ARATH	56.5	368	2.48e-130	380	82.9
GWHPBECS024946	sp|O48676|U74B1_ARATH	48.4	455	9.83e-146	424	90.0
GWHPBECS025037	sp|Q0WVN5|CSLG3_ARATH	58.0	721	9.24e-301	839	97.4
GWHPBECS025095	sp|A0AAW1HA02|CSL1_SAPOF	42.4	406	3.18e-113	345	94.5
GWHPBECS025187	sp|Q67BJ4|A4GAT_MOUSE	29.5	149	1.50e-12	63.9	66.2
GWHPBECS025306	sp|Q84WV8|NPRT2_ARATH	73.2	559	7.16e-296	809	99.2
GWHPBECS025325	sp|Q9SYM4|TPS1_ARATH	55.5	970	0.0	941	98.2
GWHPBECS025352	sp|Q9AUE0|CALS1_ARATH	69.7	145	6.96e-59	202	44.5
GWHPBECS025353	sp|Q9AT54|SCGT_TOBAC	53.3	471	3.28e-177	504	97.1
GWHPBECS025355	sp|Q9AT54|SCGT_TOBAC	52.4	471	1.48e-173	494	96.9
GWHPBECS025356	sp|Q2V6J9|UFOG7_FRAAN	53.3	484	9.75e-174	496	97.3
GWHPBECS025361	sp|Q9AT54|SCGT_TOBAC	48.1	499	6.96e-164	471	97.6
GWHPBECS025363	sp|Q9AT54|SCGT_TOBAC	52.2	471	4.84e-172	491	96.9
GWHPBECS025365	sp|Q9AT54|SCGT_TOBAC	52.2	471	4.84e-172	491	96.9
GWHPBECS025367	sp|Q9AT54|SCGT_TOBAC	51.0	471	9.70e-162	464	96.7
GWHPBECS025372	sp|Q6QDB6|U73B6_RHOSK	40.8	478	5.68e-121	357	98.2
GWHPBECS025373	sp|Q6QDB6|U73B6_RHOSK	55.4	451	6.53e-186	526	92.7
GWHPBECS025600	sp|Q9STG9|ASE2_ARATH	82.6	488	2.21e-290	798	85.3
GWHPBECS025601	sp|Q9STG9|ASE2_ARATH	79.3	507	3.00e-288	792	91.0
GWHPBECS025639	sp|A0A193AU77|GGT24_PUNGR	50.9	462	1.31e-165	475	96.9
GWHPBECS025696	sp|Q7KWM5|ALG2_DICDI	45.5	411	3.15e-115	341	94.9
GWHPBECS025697	sp|Q9H553|ALG2_HUMAN	49.3	146	7.46e-43	145	88.0
GWHPBECS025711	sp|Q9AR73|HQGT_RAUSE	44.8	467	3.30e-118	353	96.4
GWHPBECS025754	sp|Q8W486|OFUT1_ARATH	61.1	452	1.82e-192	543	88.9
GWHPBECS025951	sp|Q9LN62|RRA3_ARATH	72.2	435	3.00e-220	609	99.8
GWHPBECS025958	sp|Q40287|UFOG5_MANES	48.7	470	3.78e-160	461	99.2
GWHPBECS025959	sp|Q40287|UFOG5_MANES	44.8	241	1.55e-65	210	91.6
GWHPBECS025961	sp|Q40287|UFOG5_MANES	50.4	470	4.12e-167	478	99.2
GWHPBECS025962	sp|Q40287|UFOG5_MANES	44.2	362	4.80e-97	295	96.5
GWHPBECS025966	sp|Q40287|UFOG5_MANES	50.3	471	7.41e-163	468	99.2
GWHPBECS026005	sp|Q40287|UFOG5_MANES	50.6	470	1.79e-168	482	99.2
GWHPBECS026006	sp|Q40287|UFOG5_MANES	48.2	361	4.42e-124	365	96.5
GWHPBECS026007	sp|Q40287|UFOG5_MANES	50.4	470	5.47e-170	486	99.2
GWHPBECS026008	sp|Q9LNI1|U72B3_ARATH	39.1	69	1.39e-08	48.1	85.2
GWHPBECS026009	sp|Q40287|UFOG5_MANES	48.3	468	2.23e-157	454	97.1
GWHPBECS026010	sp|Q40287|UFOG5_MANES	48.1	468	7.25e-156	450	97.1
GWHPBECS026013	sp|Q40287|UFOG5_MANES	46.8	470	8.10e-152	439	97.2
GWHPBECS026014	sp|Q40287|UFOG5_MANES	50.2	468	1.27e-161	465	94.3
GWHPBECS026039	sp|Q40287|UFOG5_MANES	45.2	465	3.05e-135	395	97.6
GWHPBECS026050	sp|Q9LN68|GATL1_ARATH	77.1	323	3.40e-186	516	92.4
GWHPBECS026182	sp|Q54NU9|TPSB_DICDI	29.3	266	1.29e-19	89.0	69.5
GWHPBECS026242	sp|Q9C9Q5|RRA2_ARATH	63.7	256	6.16e-110	325	68.9
GWHPBECS026427	sp|Q9LTA3|U91C1_ARATH	46.8	263	1.38e-75	234	97.9
GWHPBECS026428	sp|Q66PF2|URT1_FRAAN	43.0	467	2.97e-124	369	97.2
GWHPBECS026429	sp|Q66PF2|URT1_FRAAN	52.8	468	5.30e-170	485	97.5
GWHPBECS026430	sp|Q9LTA3|U91C1_ARATH	38.8	417	1.15e-88	271	91.3
GWHPBECS026431	sp|Q9LTA3|U91C1_ARATH	56.5	432	2.86e-173	491	99.3
GWHPBECS026432	sp|D4Q9Z5|SGT3_SOYBN	48.4	161	1.07e-41	148	53.0
GWHPBECS026433	sp|Q9LTA3|U91C1_ARATH	38.7	465	2.37e-103	311	95.9
GWHPBECS026434	sp|Q66PF2|URT1_FRAAN	42.8	467	6.13e-121	360	97.2
GWHPBECS026435	sp|Q66PF2|URT1_FRAAN	54.7	384	5.72e-143	413	98.7
GWHPBECS026436	sp|Q9LTA3|U91C1_ARATH	54.8	465	5.54e-179	508	97.7
GWHPBECS026437	sp|Q66PF2|URT1_FRAAN	53.5	217	7.66e-77	237	97.3
GWHPBECS026438	sp|Q9LTA3|U91C1_ARATH	51.1	456	1.04e-162	466	97.0
GWHPBECS026439	sp|Q66PF2|URT1_FRAAN	43.7	465	1.29e-126	374	98.3
GWHPBECS026440	sp|Q66PF2|URT1_FRAAN	44.4	468	4.82e-120	356	97.1
GWHPBECS026441	sp|Q9LTA3|U91C1_ARATH	50.9	456	4.80e-161	462	97.0
GWHPBECS026442	sp|Q66PF2|URT1_FRAAN	44.3	424	2.25e-115	343	97.5
GWHPBECS026447	sp|Q66PF2|URT1_FRAAN	49.0	465	6.91e-159	457	96.8
GWHPBECS026448	sp|Q9LTA3|U91C1_ARATH	48.9	462	1.24e-162	466	97.3
GWHPBECS026452	sp|Q9LTA3|U91C1_ARATH	48.7	462	3.53e-162	465	97.3
GWHPBECS026453	sp|Q66PF2|URT1_FRAAN	49.2	465	1.21e-159	459	96.8
GWHPBECS026456	sp|Q66PF2|URT1_FRAAN	43.2	465	2.29e-125	371	97.6
GWHPBECS026457	sp|Q9LTA3|U91C1_ARATH	41.5	458	1.19e-120	357	98.3
GWHPBECS026460	sp|Q9LTA3|U91C1_ARATH	51.7	439	1.38e-156	452	87.1
GWHPBECS026461	sp|Q9LTA3|U91C1_ARATH	50.9	456	5.44e-160	459	99.1
GWHPBECS026462	sp|Q66PF2|URT1_FRAAN	44.5	472	1.45e-128	377	96.8
GWHPBECS026463	sp|Q66PF2|URT1_FRAAN	38.9	465	1.59e-103	314	96.0
GWHPBECS026464	sp|Q9LTA3|U91C1_ARATH	51.5	456	1.69e-166	476	97.0
GWHPBECS026466	sp|Q9LTA3|U91C1_ARATH	54.8	465	9.67e-180	509	97.7
GWHPBECS026467	sp|D4Q9Z5|SGT3_SOYBN	29.4	235	7.88e-21	89.4	85.0
GWHPBECS026493	sp|Q66PF2|URT1_FRAAN	52.4	462	5.40e-173	493	94.6
GWHPBECS026555	sp|Q66PF2|URT1_FRAAN	40.7	305	6.00e-64	209	81.4
GWHPBECS026575	sp|F8WKW1|UGT2_GARJA	45.5	462	5.53e-130	384	70.4
GWHPBECS026582	sp|Q9LN68|GATL1_ARATH	77.6	330	4.67e-188	520	96.1
GWHPBECS026588	sp|F8WKW1|UGT2_GARJA	65.3	484	4.17e-239	661	99.2
GWHPBECS026589	sp|F8WKW1|UGT2_GARJA	66.0	482	7.36e-242	668	99.0
GWHPBECS026591	sp|F8WKW1|UGT2_GARJA	65.9	458	8.16e-232	644	90.7
GWHPBECS026592	sp|F8WKW1|UGT2_GARJA	65.8	482	1.04e-241	668	99.0
GWHPBECS026596	sp|F8WKW1|UGT2_GARJA	56.0	318	2.17e-121	357	82.0
GWHPBECS026643	sp|Q9FXA7|RGXT3_ARATH	22.6	279	3.65e-07	50.1	66.5
GWHPBECS026810	sp|O22183|U84B2_ARATH	47.4	456	2.14e-136	398	96.4
GWHPBECS026890	sp|Q4V398|RRT1_ARATH	74.0	470	4.23e-259	715	87.5
GWHPBECS026893	sp|Q8GZ81|OFT27_ARATH	63.2	684	8.70e-298	826	99.1
GWHPBECS026971	sp|Q9FX21|STT3B_ARATH	87.3	719	0.0	1260	96.6
GWHPBECS027025	sp|Q5I0K7|ALG13_RAT	42.3	163	9.05e-38	126	91.1
GWHPBECS027045	sp|Q6DBG8|ARAD1_ARATH	33.8	429	5.39e-76	244	87.4
GWHPBECS027082	sp|Q94K98|Y1720_ARATH	35.2	324	8.49e-57	195	70.6
GWHPBECS027152	sp|Q4V398|RRT1_ARATH	73.5	514	5.50e-287	785	99.6
GWHPBECS027248	sp|Q8VXZ5|XG113_ARATH	78.8	542	0.0	936	89.0
GWHPBECS027409	sp|Q9FX32|SUS6_ARATH	36.0	211	9.27e-27	105	64.8
GWHPBECS027435	sp|C4B4E5|ATG26_GLOLA	43.9	41	6.66e-06	47.4	8.0
GWHPBECS027441	sp|Q8NJS1|ATG26_LEPMC	34.7	72	3.71e-06	48.1	13.7
GWHPBECS027494	sp|E3W9M3|AA7GT_DELGR	44.1	220	4.63e-54	194	26.2
GWHPBECS027565	sp|Q9LMI0|TPS7_ARATH	61.1	126	2.11e-43	154	53.9
GWHPBECS027571	sp|Q5XEZ1|B3GT9_ARATH	48.3	346	4.55e-95	280	100
GWHPBECS027689	sp|Q9LJK1|FUT11_ARATH	62.2	495	4.07e-213	598	90.9
GWHPBECS027725	sp|E3W9M2|AA5GT_DIACA	40.7	403	1.48e-94	291	98.3
GWHPBECS027728	sp|E3W9M2|AA5GT_DIACA	39.8	405	2.86e-91	282	98.3
GWHPBECS027729	sp|E3W9M3|AA7GT_DELGR	41.8	481	3.70e-126	377	85.3
GWHPBECS027730	sp|E3W9M3|AA7GT_DELGR	41.8	481	3.70e-126	377	85.3
GWHPBECS027747	sp|E3W9M3|AA7GT_DELGR	53.5	376	4.83e-146	426	76.3
GWHPBECS028000	sp|Q9AT54|SCGT_TOBAC	44.4	459	4.68e-126	371	98.3
GWHPBECS028055	sp|P0DO58|F3GT1_RHODL	48.4	448	3.86e-139	405	97.1
GWHPBECS028070	sp|A6Q3Y5|TGT_NITSB	27.1	340	1.02e-38	141	82.8
GWHPBECS028110	sp|Q9SKA3|MCTP6_ARATH	64.9	1033	0.0	1308	100
GWHPBECS028153	sp|F4JLK2|SPSA4_ARATH	68.1	1064	0.0	1409	99.9
GWHPBECS028155	sp|Q9STG9|ASE2_ARATH	73.9	564	2.72e-286	788	97.5
GWHPBECS028168	sp|O22183|U84B2_ARATH	41.2	243	2.44e-47	162	85.3
GWHPBECS028206	sp|Q8RY00|SIA2_ARATH	51.9	285	8.05e-88	264	96.2
GWHPBECS028231	sp|Q0WQD2|GAUT3_ARATH	68.4	617	3.12e-306	846	94.4
GWHPBECS028272	sp|Q94K98|Y1720_ARATH	41.7	403	1.03e-96	306	64.1
GWHPBECS028295	sp|P93394|UPP_TOBAC	59.6	136	3.21e-45	149	47.8
GWHPBECS028336	sp|Q949U4|OFT16_ARATH	62.6	596	1.14e-257	717	96.6
GWHPBECS028344	sp|F8WKW8|UGT9_GARJA	50.1	443	2.51e-141	410	93.5
GWHPBECS028532	sp|Q9ZT82|CALSC_ARATH	65.8	219	2.13e-97	309	95.2
GWHPBECS028556	sp|Q9C9Q5|RRA2_ARATH	49.6	256	4.79e-75	233	67.8
GWHPBECS028559	sp|Q9LM93|DPM1_ARATH	87.8	237	4.46e-155	429	96.0
GWHPBECS028562	sp|Q500W7|PIGM_ARATH	70.4	433	1.04e-222	617	98.0
GWHPBECS028583	sp|G5DAC6|XTH1_DIOKA	70.6	286	1.65e-147	413	98.6
GWHPBECS028584	sp|G5DAC6|XTH1_DIOKA	72.0	275	3.44e-146	410	93.9
GWHPBECS028585	sp|G5DAC6|XTH1_DIOKA	68.5	286	9.81e-139	391	98.6
GWHPBECS028588	sp|G5DAC6|XTH1_DIOKA	72.0	275	4.70e-146	410	94.2
GWHPBECS028589	sp|A0A067YMX8|XTH8_DIOKA	75.9	54	2.79e-21	84.3	45.4
GWHPBECS028590	sp|G5DAC6|XTH1_DIOKA	70.6	282	6.67e-146	409	96.6
GWHPBECS028593	sp|G5DAC6|XTH1_DIOKA	72.4	275	1.20e-146	411	93.9
GWHPBECS028594	sp|G5DAC6|XTH1_DIOKA	77.4	212	3.62e-124	353	80.3
GWHPBECS028595	sp|G5DAC6|XTH1_DIOKA	72.0	275	9.84e-146	409	93.9
GWHPBECS028596	sp|G5DAC6|XTH1_DIOKA	72.4	275	1.20e-146	411	93.9
GWHPBECS028597	sp|G5DAC6|XTH1_DIOKA	70.0	280	2.51e-145	408	95.5
GWHPBECS028598	sp|G5DAC6|XTH1_DIOKA	70.0	280	2.51e-145	408	95.5
GWHPBECS028601	sp|G5DAC6|XTH1_DIOKA	70.4	280	9.84e-146	409	94.5
GWHPBECS028730	sp|Q08654|TRPGD_THEMA	33.6	137	1.02e-15	77.4	31.1
GWHPBECS028731	sp|Q08654|TRPGD_THEMA	31.1	177	1.58e-16	80.1	38.7
GWHPBECS028930	sp|O80505|ALG8_ARATH	67.5	510	7.22e-257	709	95.1
GWHPBECS029090	sp|O22183|U84B2_ARATH	45.8	448	5.56e-126	371	97.2
GWHPBECS029109	sp|Q4V398|RRT1_ARATH	71.0	100	6.05e-43	145	87.7
GWHPBECS029122	sp|O22183|U84B2_ARATH	45.1	448	4.07e-123	364	97.2
GWHPBECS029124	sp|O22182|U84B1_ARATH	44.9	465	1.99e-125	370	99.6
GWHPBECS029214	sp|G5DAC7|XTH2_DIOKA	58.6	249	3.17e-112	324	85.5
GWHPBECS029273	sp|Q9ZT82|CALSC_ARATH	64.8	213	2.09e-83	268	99.5
GWHPBECS029301	sp|Q9ZQB9|CSLCC_ARATH	76.6	710	0.0	1065	99.7
GWHPBECS029363	sp|Q94K98|Y1720_ARATH	33.9	395	1.51e-67	221	94.4
GWHPBECS029411	sp|Q564G7|GMGT1_CYATE	59.4	441	1.61e-199	558	96.9
GWHPBECS029414	sp|Q9SZG1|GT6_ARATH	50.5	370	1.44e-130	380	82.4
GWHPBECS029415	sp|Q564G7|GMGT1_CYATE	50.6	348	1.17e-131	382	91.1
GWHPBECS029416	sp|Q564G7|GMGT1_CYATE	56.0	434	2.19e-177	501	97.9
GWHPBECS029418	sp|Q9SZG1|GT6_ARATH	48.6	418	4.92e-140	404	98.2
GWHPBECS029419	sp|Q9SZG1|GT6_ARATH	48.3	418	1.02e-136	397	91.6
GWHPBECS029420	sp|Q9SZG1|GT6_ARATH	50.7	420	2.86e-146	421	94.7
GWHPBECS029421	sp|Q9SZG1|GT6_ARATH	47.7	417	1.94e-134	390	95.6
GWHPBECS029424	sp|Q9SZG1|GT6_ARATH	61.2	366	2.28e-175	496	82.4
GWHPBECS029427	sp|Q9SZG1|GT6_ARATH	55.9	372	1.25e-151	436	83.9
GWHPBECS029430	sp|Q9SZG1|GT6_ARATH	55.9	372	3.34e-151	435	82.4
GWHPBECS029433	sp|Q9SZG1|GT6_ARATH	55.9	372	3.55e-151	434	83.9
GWHPBECS029556	sp|P31166|APT1_ARATH	83.6	183	7.99e-106	301	100
GWHPBECS029563	sp|P31166|APT1_ARATH	83.6	183	7.99e-106	301	100
GWHPBECS029806	sp|Q9MB73|LGT_CITUN	54.1	477	1.85e-183	521	99.0
GWHPBECS029808	sp|Q9MB73|LGT_CITUN	54.7	477	5.27e-183	520	99.0
GWHPBECS029810	sp|O22183|U84B2_ARATH	46.7	460	2.41e-134	393	95.8
GWHPBECS029816	sp|Q9MB73|LGT_CITUN	42.0	474	2.85e-125	373	95.4
GWHPBECS029821	sp|O22182|U84B1_ARATH	43.4	468	5.27e-118	352	99.8
GWHPBECS029822	sp|O22182|U84B1_ARATH	44.0	473	8.95e-124	367	98.1
GWHPBECS029823	sp|Q9MB73|LGT_CITUN	42.9	466	2.69e-121	362	95.1
GWHPBECS029833	sp|A0A193AU77|GGT24_PUNGR	50.1	439	3.70e-149	433	95.8
GWHPBECS029880	sp|A0AAW1HA02|CSL1_SAPOF	39.9	701	8.20e-180	525	95.4
GWHPBECS029881	sp|A0AAW1HA02|CSL1_SAPOF	41.0	785	6.09e-206	598	93.8
GWHPBECS029884	sp|A0AAW1HA02|CSL1_SAPOF	45.8	703	7.45e-222	637	89.9
GWHPBECS029885	sp|A0AAW1HA02|CSL1_SAPOF	46.5	701	6.54e-223	649	67.9
GWHPBECS029940	sp|U3U992|UGT8_CATRO	53.4	485	4.04e-176	502	95.0
GWHPBECS029941	sp|U3U992|UGT8_CATRO	54.7	486	3.53e-189	536	94.5
GWHPBECS029942	sp|U3U992|UGT8_CATRO	52.6	437	8.91e-162	463	97.2
GWHPBECS029977	sp|Q9MA87|OFT23_ARATH	58.5	347	4.40e-131	379	100
GWHPBECS030111	sp|F8WKW1|UGT2_GARJA	62.8	478	5.37e-231	640	99.2
GWHPBECS030199	sp|Q54RP0|AGTA_DICDI	33.3	87	4.50e-08	52.8	26.7
GWHPBECS030221	sp|Q9LFQ0|GT14B_ARATH	64.3	431	4.64e-193	540	96.0
GWHPBECS030272	sp|B9SLR1|Y231_RICCO	35.2	531	5.05e-98	306	91.9
GWHPBECS030282	sp|P52887|ALG8_CAEEL	28.6	182	2.01e-17	80.1	61.7
GWHPBECS030301	sp|Q0WVX5|SSY4_ARATH	41.9	539	1.16e-134	419	80.6
GWHPBECS030322	sp|Q93ZX7|GAUT4_ARATH	55.8	457	1.06e-161	471	73.1
GWHPBECS030361	sp|O64761|PIGC_ARATH	72.0	300	1.62e-141	399	98.7
GWHPBECS030390	sp|Q9Y169|EXT2_DROME	30.9	236	1.89e-22	96.7	69.9
GWHPBECS030402	sp|Q555Q9|GLGB_DICDI	29.1	223	1.17e-14	76.3	27.8
GWHPBECS030477	sp|Q9FLD7|GT14A_ARATH	42.9	357	3.38e-90	278	85.0
GWHPBECS030583	sp|G5DAC6|XTH1_DIOKA	68.8	266	1.17e-135	382	95.1
GWHPBECS030596	sp|G5DAC6|XTH1_DIOKA	64.3	258	9.51e-124	353	92.1
GWHPBECS030858	sp|Q94A15|APTG1_ARATH	65.5	505	1.81e-249	692	92.2
GWHPBECS030922	sp|G5DAC6|XTH1_DIOKA	64.1	276	6.90e-128	363	90.9
GWHPBECS030933	sp|Q9SM44|MGDG_SPIOL	72.6	526	1.63e-271	747	99.4
GWHPBECS031011	sp|Q84JA6|CESA4_ARATH	78.7	403	7.97e-199	575	99.2
GWHPBECS031027	sp|G5DAC7|XTH2_DIOKA	56.0	257	1.20e-109	318	87.9
GWHPBECS031110	sp|Q3B724|CALS5_ARATH	71.1	1916	0.0	2709	99.7
GWHPBECS031112	sp|Q8VYB2|UKL3_ARATH	44.5	238	4.18e-43	148	93.1
GWHPBECS031278	sp|O22060|SPSA1_CITUN	79.5	1066	0.0	1701	99.9
GWHPBECS031281	sp|Q3E9A4|GLYT5_ARATH	50.9	438	1.61e-151	437	87.4
GWHPBECS031286	sp|Q9LFP0|APT5_ARATH	80.1	186	5.20e-103	293	98.9
GWHPBECS031482	sp|Q9MA87|OFT23_ARATH	67.4	387	4.13e-179	506	86.2
GWHPBECS031485	sp|P93394|UPP_TOBAC	65.8	79	3.50e-28	107	20.7
GWHPBECS031499	sp|A2Y0X2|CESA1_ORYSI	84.2	1093	0.0	1877	100
GWHPBECS031500	sp|A2Y0X2|CESA1_ORYSI	87.8	196	7.97e-116	361	47.1
GWHPBECS031506	sp|P13708|SUS_SOYBN	76.3	659	0.0	1026	96.9
GWHPBECS031689	sp|Q9FFN2|GLYT3_ARATH	44.8	375	2.69e-107	331	60.4
GWHPBECS031728	sp|Q4P9K9|CHS8_MYCMD	31.8	538	6.39e-65	242	33.9
GWHPBECS031773	sp|Q9SFC4|OFT24_ARATH	52.3	434	6.24e-162	470	83.6
GWHPBECS031774	sp|Q9SFC4|OFT24_ARATH	53.0	434	1.20e-164	477	83.6
GWHPBECS031879	sp|Q9LXV0|U92A1_ARATH	44.1	490	3.04e-145	424	95.1
GWHPBECS031886	sp|Q8W486|OFUT1_ARATH	75.3	454	1.65e-263	728	81.9
GWHPBECS031891	sp|Q8W486|OFUT1_ARATH	72.1	494	1.34e-270	747	83.9
GWHPBECS031990	sp|Q9ASW1|B3GTG_ARATH	34.8	256	5.94e-31	121	73.0
GWHPBECS032010	sp|Q9ZQ95|U73C6_ARATH	32.2	90	1.38e-07	48.5	50.3
GWHPBECS032106	sp|Q8VXZ5|XG113_ARATH	70.8	654	0.0	969	98.7
GWHPBECS032199	sp|Q84JA6|CESA4_ARATH	56.9	51	1.26e-12	58.2	98.1
GWHPBECS032210	sp|Q9MA87|OFT23_ARATH	56.0	348	5.71e-124	360	100
GWHPBECS032239	sp|Q9FWA4|GAUT9_ARATH	70.1	565	8.29e-289	793	100
GWHPBECS032263	sp|Q40287|UFOG5_MANES	42.7	466	1.05e-123	367	98.0
GWHPBECS032264	sp|Q9M156|U72B1_ARATH	44.1	467	1.86e-125	371	98.0
GWHPBECS032265	sp|Q9M156|U72B1_ARATH	43.5	467	7.72e-128	377	97.8
GWHPBECS032266	sp|Q9AR73|HQGT_RAUSE	42.0	469	1.53e-122	364	98.5
GWHPBECS032268	sp|Q40287|UFOG5_MANES	43.3	476	2.04e-124	369	98.9
GWHPBECS032270	sp|Q40287|UFOG5_MANES	43.3	476	2.04e-124	369	98.9
GWHPBECS032271	sp|Q9LVR1|U72E2_ARATH	38.8	201	1.25e-39	139	95.6
GWHPBECS032327	sp|O48946|CESA1_ARATH	82.4	239	4.54e-135	404	99.6
GWHPBECS032486	sp|Q9MA87|OFT23_ARATH	58.7	387	1.17e-145	420	88.1
GWHPBECS032589	sp|Q84JA6|CESA4_ARATH	77.6	852	0.0	1307	91.9
GWHPBECS032863	sp|Q9LV16|B3GTJ_ARATH	67.8	677	0.0	915	99.9
GWHPBECS032946	sp|Q9LXV0|U92A1_ARATH	48.8	490	1.12e-164	473	95.8
GWHPBECS033047	sp|F4HZC3|GUX5_ARATH	46.8	470	3.70e-135	398	94.0
GWHPBECS033048	sp|F4HZC3|GUX5_ARATH	49.7	521	4.95e-181	520	88.7
GWHPBECS033068	sp|Q9LRA7|TPS9_ARATH	49.2	329	1.12e-96	299	99.6
GWHPBECS033157	sp|O64761|PIGC_ARATH	73.8	290	1.14e-141	400	95.4
GWHPBECS033171	sp|Q9MA87|OFT23_ARATH	59.4	340	4.15e-133	386	81.6
GWHPBECS033380	sp|Q8L707|IRX14_ARATH	63.8	470	2.13e-206	581	91.4
GWHPBECS033394	sp|Q9SI61|ASE1_ARATH	73.7	570	3.99e-287	790	97.5
GWHPBECS033439	sp|Q9MA87|OFT23_ARATH	56.4	376	7.93e-133	384	97.3
GWHPBECS033547	sp|Q9FFN2|GLYT3_ARATH	42.3	248	6.77e-57	196	48.3
GWHPBECS033550	sp|Q9FFN2|GLYT3_ARATH	44.7	374	6.56e-106	328	58.6
GWHPBECS033579	sp|Q5M868|GBA2_RAT	40.2	841	4.11e-190	570	87.2
GWHPBECS033684	sp|Q851L8|CESA5_ORYSJ	84.5	1095	0.0	1925	100
GWHPBECS033758	sp|O22807|GALS1_ARATH	66.5	498	7.75e-249	686	99.6
GWHPBECS033789	sp|Q9SZL9|CSLD4_ARATH	83.2	1108	0.0	1912	98.0
GWHPBECS033810	sp|Q0WQD2|GAUT3_ARATH	63.7	677	9.16e-309	854	97.5
GWHPBECS033823	sp|Q9XGM8|MGAT1_ARATH	72.3	285	7.18e-145	412	99.7
GWHPBECS033828	sp|Q94K98|Y1720_ARATH	35.3	510	9.67e-98	306	88.4
GWHPBECS033855	sp|Q94K98|Y1720_ARATH	39.4	414	1.39e-94	298	72.8
GWHPBECS033869	sp|F4HSU3|OFUT6_ARATH	60.6	584	1.10e-241	675	100
GWHPBECS033885	sp|Q9FF17|ALG6_ARATH	63.9	526	8.80e-241	669	98.3
