sequence_hash,protein_id,header,raw_length,esmc_length,embedding_dim,embedding_shape,embedding_dtype,embedding_path,model_path,status,error
410f1ee5fc15bd0258d67a571e86746ce7d8090aa040785ca6d699eff372fdaf,,ON569258,433,433,1152,433x1152,float16,embeddings/410f1ee5fc15bd0258d67a571e86746ce7d8090aa040785ca6d699eff372fdaf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a8eb84ffdc53a0ae37b34632335650fa9f6f7cbab79936f692ed1ca67495781c,,"GWHPBECS017989	mRNA=GWHTBECS017997	Gene=GWHGBECS017997	Position=GWHBECS00000003: 217438452-217438592, 217438676-217438765, 217438861-217439057, 217439141-217439279, 217473371-217473685, 217476442-217476659, 217508887-217508996, 217511092-217511375: -	Frame=0	OriID=Ebr03G028070.1	OriTrascriptID=Ebr03G028070.1	transl_table=1	OriGeneID=Ebr03G028070	OriSeqID=Chr03",497,497,1152,497x1152,float16,embeddings/a8eb84ffdc53a0ae37b34632335650fa9f6f7cbab79936f692ed1ca67495781c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b05aef96fdaaf5c6ebc27d633145a2a8d394d35e1cd94f7d4000e39c0d8b308a,,"GWHPBECS018062	mRNA=GWHTBECS018070	Gene=GWHGBECS018070	Position=GWHBECS00000003: 223224663-223225149, 223225250-223225325, 223225396-223225511, 223225817-223225980, 223226027-223226338: +	Frame=0	OriID=Ebr03G028800.1	OriTrascriptID=Ebr03G028800.1	transl_table=1	OriGeneID=Ebr03G028800	OriSeqID=Chr03",384,384,1152,384x1152,float16,embeddings/b05aef96fdaaf5c6ebc27d633145a2a8d394d35e1cd94f7d4000e39c0d8b308a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ddc7a182299c056ed44f65e192dabb1759df5b3658a8d20ebbbbfb10d47e839f,,GWHPBECS018064	mRNA=GWHTBECS018072	Gene=GWHGBECS018072	Position=GWHBECS00000003: 223337248-223340232: -	Frame=0	OriID=Ebr03G028820.1	OriTrascriptID=Ebr03G028820.1	transl_table=1	OriGeneID=Ebr03G028820	OriSeqID=Chr03,994,994,1152,994x1152,float16,embeddings/ddc7a182299c056ed44f65e192dabb1759df5b3658a8d20ebbbbfb10d47e839f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
999238fbaca93a6823b628ec52bea1d9e28f7bb18c4857c9b51368dae541c7ac,,"GWHPBECS018080	mRNA=GWHTBECS018088	Gene=GWHGBECS018088	Position=GWHBECS00000003: 224471340-224471385, 224471829-224472106, 224478067-224478304, 224478519-224478853, 224489964-224490107, 224490196-224490316, 224535362-224535477, 224535586-224535675, 224540284-224540604: -	Frame=0	OriID=Ebr03G028980.1	OriTrascriptID=Ebr03G028980.1	transl_table=1	OriGeneID=Ebr03G028980	OriSeqID=Chr03",562,562,1152,562x1152,float16,embeddings/999238fbaca93a6823b628ec52bea1d9e28f7bb18c4857c9b51368dae541c7ac.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
34b9b4a4ff35b7f88fff8dce6d40b1d2bad5bd966db6b6b208c54a2fbe6b3fde,,"GWHPBECS018095	mRNA=GWHTBECS018103	Gene=GWHGBECS018103	Position=GWHBECS00000003: 225684364-225684550, 225685635-225685714, 225685834-225685879, 225685990-225686143, 225687488-225687751, 225688033-225688378, 225688482-225688619, 225689077-225689202, 225689293-225689505, 225689606-225689864, 225689945-225690144, 225690314-225690667, 225690798-225691385: +	Frame=0	OriID=Ebr03G029130.1	OriTrascriptID=Ebr03G029130.1	transl_table=1	OriGeneID=Ebr03G029130	OriSeqID=Chr03",984,984,1152,984x1152,float16,embeddings/34b9b4a4ff35b7f88fff8dce6d40b1d2bad5bd966db6b6b208c54a2fbe6b3fde.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f9c399b7c8f59104a01258ca89bf09acf2e86df846ca8626fec0f436fdb3d5bc,,"GWHPBECS018107	mRNA=GWHTBECS018115	Gene=GWHGBECS018115	Position=GWHBECS00000003: 226187358-226187651, 226187733-226187899, 226207090-226207229, 226207369-226207516, 226207626-226207731, 226207818-226208011, 226217204-226217320, 226220316-226220382: -	Frame=0	OriID=Ebr03G029250.1	OriTrascriptID=Ebr03G029250.1	transl_table=1	OriGeneID=Ebr03G029250	OriSeqID=Chr03",410,410,1152,410x1152,float16,embeddings/f9c399b7c8f59104a01258ca89bf09acf2e86df846ca8626fec0f436fdb3d5bc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
552a504b656e573d8eac5b808cdda4ba0d650c5be0d7b3e52851b645083ade27,,"GWHPBECS018241	mRNA=GWHTBECS018249	Gene=GWHGBECS018249	Position=GWHBECS00000003: 236694149-236694568, 236695189-236695287, 236695394-236695524, 236695632-236695719, 236695805-236695957, 236696044-236696223, 236697392-236697509, 236706472-236706659, 236723135-236723235, 236726705-236726753, 236727739-236727827, 236737484-236737634, 236739548-236739649, 236739819-236739933, 236742239-236742627, 236742747-236742844, 236742967-236743351: -	Frame=0	OriID=Ebr03G030590.1	OriTrascriptID=Ebr03G030590.1	transl_table=1	OriGeneID=Ebr03G030590	OriSeqID=Chr03",951,951,1152,951x1152,float16,embeddings/552a504b656e573d8eac5b808cdda4ba0d650c5be0d7b3e52851b645083ade27.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6b2c6c78e26ee0e6826853766641d2387f24d8ede060ab4471214d9f7f1885d3,,"GWHPBECS018274	mRNA=GWHTBECS018282	Gene=GWHGBECS018282	Position=GWHBECS00000003: 239709082-239709460, 239709568-239709761, 239709848-239710120: -	Frame=0	OriID=Ebr03G030920.1	OriTrascriptID=Ebr03G030920.1	transl_table=1	OriGeneID=Ebr03G030920	OriSeqID=Chr03",281,281,1152,281x1152,float16,embeddings/6b2c6c78e26ee0e6826853766641d2387f24d8ede060ab4471214d9f7f1885d3.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a608859356ba8ff749f25fdc65a251f0dd3ade808a63a859359f2a20fc78d9cc,,"GWHPBECS018275	mRNA=GWHTBECS018283	Gene=GWHGBECS018283	Position=GWHBECS00000003: 239711420-239711539, 239711573-239711647, 239711727-239711920, 239712031-239712406: +	Frame=0	OriID=Ebr03G030930.1	OriTrascriptID=Ebr03G030930.1	transl_table=1	OriGeneID=Ebr03G030930	OriSeqID=Chr03",254,254,1152,254x1152,float16,embeddings/a608859356ba8ff749f25fdc65a251f0dd3ade808a63a859359f2a20fc78d9cc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3de5fa01d73be74fa737428f5b0e8ff878e5fe4475b7a82a9916a674cd75d796,,"GWHPBECS018278	mRNA=GWHTBECS018286	Gene=GWHGBECS018286	Position=GWHBECS00000003: 240439007-240439385, 240439493-240439686, 240439773-240439851, 240439894-240440045: -	Frame=0	OriID=Ebr03G030960.1	OriTrascriptID=Ebr03G030960.1	transl_table=1	OriGeneID=Ebr03G030960	OriSeqID=Chr03",267,267,1152,267x1152,float16,embeddings/3de5fa01d73be74fa737428f5b0e8ff878e5fe4475b7a82a9916a674cd75d796.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f2391a26ac9f724611edf3440630e5503de11e0740305d08e4113acb6152403a,,"GWHPBECS018279	mRNA=GWHTBECS018287	Gene=GWHGBECS018287	Position=GWHBECS00000003: 240441301-240441483, 240441517-240441591, 240441671-240441864, 240441977-240442352: +	Frame=0	OriID=Ebr03G030970.1	OriTrascriptID=Ebr03G030970.1	transl_table=1	OriGeneID=Ebr03G030970	OriSeqID=Chr03",275,275,1152,275x1152,float16,embeddings/f2391a26ac9f724611edf3440630e5503de11e0740305d08e4113acb6152403a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c60690894574a247812e6c23d9f6e8fec6dc053b1686e6ecdb14d1950517ae59,,"GWHPBECS018295	mRNA=GWHTBECS018303	Gene=GWHGBECS018303	Position=GWHBECS00000003: 242655798-242655830, 242656480-242656547, 242658067-242658082, 242659111-242659170, 242660097-242660129, 242661168-242661526, 242661657-242661813, 242661925-242661972, 242662447-242662488, 242663202-242663240: -	Frame=0	OriID=Ebr03G031130.1	OriTrascriptID=Ebr03G031130.1	transl_table=1	OriGeneID=Ebr03G031130	OriSeqID=Chr03",284,284,1152,284x1152,float16,embeddings/c60690894574a247812e6c23d9f6e8fec6dc053b1686e6ecdb14d1950517ae59.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
78223c4b6f17000ffdae8c1be884d7d227cfae4fd799d724b867af51a0ebf8e2,,"GWHPBECS018355	mRNA=GWHTBECS018363	Gene=GWHGBECS018363	Position=GWHBECS00000003: 247539080-247539213, 247541253-247541622, 247546850-247546928, 247547029-247548121, 247548258-247548309, 247576888-247577010, 247577157-247577232, 247577330-247577514, 247577602-247577796, 247578102-247578173, 247609695-247609904, 247610246-247610371, 247642795-247642944, 247643220-247643281, 247643370-247643445, 247643584-247643760: +	Frame=0	OriID=Ebr03G031730.1	OriTrascriptID=Ebr03G031730.1	transl_table=1	OriGeneID=Ebr03G031730	OriSeqID=Chr03",1059,1059,1152,1059x1152,float16,embeddings/78223c4b6f17000ffdae8c1be884d7d227cfae4fd799d724b867af51a0ebf8e2.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
870ee5b369ada20a4dbf9d1870f0fbffef3c53d0eadda9ab60754455a8133c7f,,"GWHPBECS018370	mRNA=GWHTBECS018378	Gene=GWHGBECS018378	Position=GWHBECS00000003: 249055343-249055548, 249099993-249100080, 249100190-249100300, 249100390-249100548, 249101554-249101643, 249101776-249101862, 249133270-249133404, 249183774-249183896, 249183981-249184098, 249184335-249184666, 249187486-249187538, 249187622-249187682, 249196885-249196966, 249197055-249197104, 249197184-249197270, 249197498-249197602, 249197786-249197883, 249197967-249198048, 249198159-249198322, 249198476-249198599, 249198714-249198814, 249198902-249199037, 249199161-249199312, 249199924-249200033, 249200110-249200229, 249200327-249200395, 249200535-249200724, 249200839-249200950, 249201972-249202094, 249202167-249202285, 249238224-249238336, 249238410-249238639, 249238958-249239755, 249239848-249239898, 249239967-249240152, 249240241-249240467, 249242296-249242341: +	Frame=0	OriID=Ebr03G031880.1	OriTrascriptID=Ebr03G031880.1	transl_table=1	OriGeneID=Ebr03G031880	OriSeqID=Chr03",1745,1745,1152,1745x1152,float16,embeddings/870ee5b369ada20a4dbf9d1870f0fbffef3c53d0eadda9ab60754455a8133c7f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b38c455cad0f28b25631b1aff7d5ebd874347adb504de77a36b5a29985d51d28,,"GWHPBECS018421	mRNA=GWHTBECS018429	Gene=GWHGBECS018429	Position=GWHBECS00000003: 253062493-253063542, 253063623-253063746, 253068851-253069034, 253069111-253069203, 253104122-253104170, 253104390-253104431, 253104544-253104696, 253139427-253139558, 253139670-253139765, 253139852-253139995, 253140144-253140218, 253140628-253140753: -	Frame=0	OriID=Ebr03G032390.1	OriTrascriptID=Ebr03G032390.1	transl_table=1	OriGeneID=Ebr03G032390	OriSeqID=Chr03",755,755,1152,755x1152,float16,embeddings/b38c455cad0f28b25631b1aff7d5ebd874347adb504de77a36b5a29985d51d28.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d71ca535a02bbe87d0bef10db9739f9617f802d67f5a70b43305be6f3685120f,,"GWHPBECS018488	mRNA=GWHTBECS018496	Gene=GWHGBECS018496	Position=GWHBECS00000003: 259099546-259099604, 259100028-259100838, 259100901-259100995, 259101032-259101248: +	Frame=0	OriID=Ebr03G033060.1	OriTrascriptID=Ebr03G033060.1	transl_table=1	OriGeneID=Ebr03G033060	OriSeqID=Chr03",393,393,1152,393x1152,float16,embeddings/d71ca535a02bbe87d0bef10db9739f9617f802d67f5a70b43305be6f3685120f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ed087bc539da296940449918d6bf4411fcd854b02a56dd9b3fcb8483928f105f,,"GWHPBECS018520	mRNA=GWHTBECS018528	Gene=GWHGBECS018528	Position=GWHBECS00000003: 261564296-261564482, 261609450-261609644, 261629237-261629371, 261643190-261643339, 261671583-261672991: -	Frame=0	OriID=Ebr03G033380.1	OriTrascriptID=Ebr03G033380.1	transl_table=1	OriGeneID=Ebr03G033380	OriSeqID=Chr03",691,691,1152,691x1152,float16,embeddings/ed087bc539da296940449918d6bf4411fcd854b02a56dd9b3fcb8483928f105f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9df356e631f7aa36f4c12b4974db0fe4b1ad5a25ec68665f9b1ecb38c21b92f2,,"GWHPBECS018535	mRNA=GWHTBECS018543	Gene=GWHGBECS018543	Position=GWHBECS00000003: 262738860-262738957, 262739201-262739300, 262739572-262739755, 262739853-262739916, 262757075-262757147, 262757245-262757365, 262757558-262757645, 262757760-262757885, 262762821-262762930, 262763029-262763177: +	Frame=0	OriID=Ebr03G033530.1	OriTrascriptID=Ebr03G033530.1	transl_table=1	OriGeneID=Ebr03G033530	OriSeqID=Chr03",370,370,1152,370x1152,float16,embeddings/9df356e631f7aa36f4c12b4974db0fe4b1ad5a25ec68665f9b1ecb38c21b92f2.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
16443176642fbcbad8681e789d0ca03c20e682be5f2455544a927415005774a9,,"GWHPBECS018747	mRNA=GWHTBECS018755	Gene=GWHGBECS018755	Position=GWHBECS00000003: 285829653-285829813, 285871372-285871442, 285871585-285871748, 285872737-285873133, 285873339-285873610: -	Frame=0	OriID=Ebr03G035650.1	OriTrascriptID=Ebr03G035650.1	transl_table=1	OriGeneID=Ebr03G035650	OriSeqID=Chr03",354,354,1152,354x1152,float16,embeddings/16443176642fbcbad8681e789d0ca03c20e682be5f2455544a927415005774a9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f4c7dcc9216102a16438871127572a62cba631183c02ca255a7f64cbb0e4af70,,"GWHPBECS018757	mRNA=GWHTBECS018765	Gene=GWHGBECS018765	Position=GWHBECS00000003: 286891561-286891943, 286892694-286892760, 286892899-286892969, 286911308-286911425, 286914592-286914665, 286914823-286914878, 286914970-286915053, 286921345-286921432, 286921512-286921589, 286921742-286921798, 286940582-286941077: +	Frame=0	OriID=Ebr03G035750.1	OriTrascriptID=Ebr03G035750.1	transl_table=1	OriGeneID=Ebr03G035750	OriSeqID=Chr03",523,523,1152,523x1152,float16,embeddings/f4c7dcc9216102a16438871127572a62cba631183c02ca255a7f64cbb0e4af70.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8505c68606436ac64d0bf93fbd5abea4b4f2adeb9955f443b80a06793612d0f7,,"GWHPBECS018975	mRNA=GWHTBECS018983	Gene=GWHGBECS018983	Position=GWHBECS00000003: 303907069-303907169, 303907261-303907393, 303907484-303907638, 303907739-303907931, 303908043-303908161, 303908233-303908719, 303908806-303908883, 303908923-303909089, 303909206-303909430, 303909512-303910078, 303910162-303910304, 303911306-303911337: +	Frame=0	OriID=Ebr03G037930.1	OriTrascriptID=Ebr03G037930.1	transl_table=1	OriGeneID=Ebr03G037930	OriSeqID=Chr03",799,799,1152,799x1152,float16,embeddings/8505c68606436ac64d0bf93fbd5abea4b4f2adeb9955f443b80a06793612d0f7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
138d771e5c99e7a5a576c8f5393a143473b5d8c0db622f039b1401b2a50ae524,,"GWHPBECS018989	mRNA=GWHTBECS018997	Gene=GWHGBECS018997	Position=GWHBECS00000003: 305461374-305461601, 305461687-305461872, 305462159-305462956, 305463275-305463504, 305463578-305463690, 305489486-305489604, 305489677-305489799, 305501007-305501118, 305501233-305501422, 305504315-305504383, 305504481-305504600, 305504673-305504782, 305505416-305505567, 305505924-305506010, 305506125-305506248, 305506402-305506565, 305506676-305506757, 305506841-305506938, 305507121-305507225, 305507457-305507543, 305507623-305507672, 305507761-305507842, 305520176-305520236, 305520313-305520365, 305523174-305523421, 305523742-305523859, 305523944-305524039, 305582276-305582410, 305598859-305598982, 305599120-305599211, 305599337-305599426, 305600324-305600482, 305600575-305600685, 305610338-305610425, 305610538-305610647, 305626581-305626647, 305645898-305646100: -	Frame=0	OriID=Ebr03G038070.1	OriTrascriptID=Ebr03G038070.1	transl_table=1	OriGeneID=Ebr03G038070	OriSeqID=Chr03",1727,1727,1152,1727x1152,float16,embeddings/138d771e5c99e7a5a576c8f5393a143473b5d8c0db622f039b1401b2a50ae524.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8a2cb9184f24ab981001b4543e794d17ef8bd1b07356807758a28f093f932607,,"GWHPBECS019000	mRNA=GWHTBECS019008	Gene=GWHGBECS019008	Position=GWHBECS00000003: 306380049-306380255, 306380349-306380471: -	Frame=0	OriID=Ebr03G038180.1	OriTrascriptID=Ebr03G038180.1	transl_table=1	OriGeneID=Ebr03G038180	OriSeqID=Chr03",109,109,1152,109x1152,float16,embeddings/8a2cb9184f24ab981001b4543e794d17ef8bd1b07356807758a28f093f932607.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d0147aad7c18e0a7d601c47f73bdb6ee5f34d34adf5b5eba8859cd280a36c8d9,,"GWHPBECS019001	mRNA=GWHTBECS019009	Gene=GWHGBECS019009	Position=GWHBECS00000003: 306380547-306380622, 306380714-306381053, 306381101-306381533, 306381565-306381852, 306384322-306384459: -	Frame=0	OriID=Ebr03G038190.1	OriTrascriptID=Ebr03G038190.1	transl_table=1	OriGeneID=Ebr03G038190	OriSeqID=Chr03",424,424,1152,424x1152,float16,embeddings/d0147aad7c18e0a7d601c47f73bdb6ee5f34d34adf5b5eba8859cd280a36c8d9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d53dde38e7c3da142730f35883d6f7a1344890a303a5270286c86f7958866c3d,,"GWHPBECS019024	mRNA=GWHTBECS019033	Gene=GWHGBECS019033	Position=GWHBECS00000003: 308493118-308493346, 308493433-308493491, 308493578-308493653, 308493737-308493811, 308493982-308494069, 308494162-308494414, 308494607-308494722, 308495359-308495611, 308495820-308495922, 308496047-308496155, 308496256-308496487: +	Frame=0	OriID=Ebr03G038430.1	OriTrascriptID=Ebr03G038430.1	transl_table=1	OriGeneID=Ebr03G038430	OriSeqID=Chr03",530,530,1152,530x1152,float16,embeddings/d53dde38e7c3da142730f35883d6f7a1344890a303a5270286c86f7958866c3d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
8cef17908af3bb072597f3f99b4ded5d22f14b715f59f5d085f7bd81c374589d,,"GWHPBECS019101	mRNA=GWHTBECS019110	Gene=GWHGBECS019110	Position=GWHBECS00000003: 316529570-316529691, 316529819-316529966, 316530204-316530525, 316533014-316533186, 316533226-316533307, 316533365-316533465, 316533511-316533786, 316533849-316534065, 316534095-316534407, 316534452-316534554: -	Frame=0	OriID=Ebr03G039200.1	OriTrascriptID=Ebr03G039200.1	transl_table=1	OriGeneID=Ebr03G039200	OriSeqID=Chr03",618,618,1152,618x1152,float16,embeddings/8cef17908af3bb072597f3f99b4ded5d22f14b715f59f5d085f7bd81c374589d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7a40291e68bdefe076b49bd118f73e28c34866d0fcd3bd2e4ada3f7f35bb48fd,,"GWHPBECS019108	mRNA=GWHTBECS019117	Gene=GWHGBECS019117	Position=GWHBECS00000003: 317034685-317034837, 317034940-317035168, 317035249-317035922: -	Frame=0	OriID=Ebr03G039270.1	OriTrascriptID=Ebr03G039270.1	transl_table=1	OriGeneID=Ebr03G039270	OriSeqID=Chr03",351,351,1152,351x1152,float16,embeddings/7a40291e68bdefe076b49bd118f73e28c34866d0fcd3bd2e4ada3f7f35bb48fd.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
39e795eb5fc45c11b710b76c2cf180d601ae58c38638498726fcedff5148c631,,"GWHPBECS019123	mRNA=GWHTBECS019132	Gene=GWHGBECS019132	Position=GWHBECS00000003: 317904568-317904673, 317904750-317904919, 317906311-317906381, 317906510-317906547, 317906627-317906737, 317906934-317907033, 317907221-317907356, 317925127-317925225: +	Frame=0	OriID=Ebr03G039420.1	OriTrascriptID=Ebr03G039420.1	transl_table=1	OriGeneID=Ebr03G039420	OriSeqID=Chr03",276,276,1152,276x1152,float16,embeddings/39e795eb5fc45c11b710b76c2cf180d601ae58c38638498726fcedff5148c631.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b26fa177a05d19bc8c64fff92753a0376e9a508175b4ca3a303e5c28a1bebff9,,"GWHPBECS019144	mRNA=GWHTBECS019153	Gene=GWHGBECS019153	Position=GWHBECS00000003: 321208837-321208921, 321210594-321211123, 321211176-321211264, 321211785-321211794: -	Frame=0	OriID=Ebr03G039630.1	OriTrascriptID=Ebr03G039630.1	transl_table=1	OriGeneID=Ebr03G039630	OriSeqID=Chr03",237,237,1152,237x1152,float16,embeddings/b26fa177a05d19bc8c64fff92753a0376e9a508175b4ca3a303e5c28a1bebff9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
cceb094899c13c96e7c339fd5e93a628b0a49c6f7891dc737b84696b8c37b960,,"GWHPBECS019174	mRNA=GWHTBECS019183	Gene=GWHGBECS019183	Position=GWHBECS00000003: 323489203-323489493, 323489608-323489881, 323489968-323491979: -	Frame=0	OriID=Ebr03G039930.1	OriTrascriptID=Ebr03G039930.1	transl_table=1	OriGeneID=Ebr03G039930	OriSeqID=Chr03",858,858,1152,858x1152,float16,embeddings/cceb094899c13c96e7c339fd5e93a628b0a49c6f7891dc737b84696b8c37b960.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
faa55b9feb0ec940c293429ede55a4d3581d4bd8c14d278cfaa10b82ecaa9c31,,"GWHPBECS019280	mRNA=GWHTBECS019289	Gene=GWHGBECS019289	Position=GWHBECS00000003: 333287194-333287344, 333287456-333287790, 333287873-333288221, 333288309-333288505, 333288938-333289164, 333289841-333289905, 333292013-333292041: -	Frame=0	OriID=Ebr03G040990.1	OriTrascriptID=Ebr03G040990.1	transl_table=1	OriGeneID=Ebr03G040990	OriSeqID=Chr03",450,450,1152,450x1152,float16,embeddings/faa55b9feb0ec940c293429ede55a4d3581d4bd8c14d278cfaa10b82ecaa9c31.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
be91135d8f41c455316183059c33f8a3b74b0fb46e5234e372c76e673b98f248,,"GWHPBECS019315	mRNA=GWHTBECS019324	Gene=GWHGBECS019324	Position=GWHBECS00000003: 336587509-336587786, 336587876-336587978, 336588048-336588079, 336588167-336588384, 336588466-336588581, 336588663-336588878, 336589031-336589116, 336589199-336589270, 336589404-336589479, 336605701-336605759, 336605858-336606104: -	Frame=0	OriID=Ebr03G041340.1	OriTrascriptID=Ebr03G041340.1	transl_table=1	OriGeneID=Ebr03G041340	OriSeqID=Chr03",500,500,1152,500x1152,float16,embeddings/be91135d8f41c455316183059c33f8a3b74b0fb46e5234e372c76e673b98f248.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1aca24907beb73c92bbca2df48726071c7e6a256519600b3631f9a7e7f3cdcc4,,"GWHPBECS019316	mRNA=GWHTBECS019325	Gene=GWHGBECS019325	Position=GWHBECS00000003: 336639527-336639804, 336639894-336639996, 336640068-336640099, 336640198-336640415, 336640496-336640611, 336640691-336640943, 336641033-336641120, 336641203-336641274, 336641408-336641483, 336643839-336643897, 336643995-336644241: -	Frame=0	OriID=Ebr03G041350.1	OriTrascriptID=Ebr03G041350.1	transl_table=1	OriGeneID=Ebr03G041350	OriSeqID=Chr03",513,513,1152,513x1152,float16,embeddings/1aca24907beb73c92bbca2df48726071c7e6a256519600b3631f9a7e7f3cdcc4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3e862a69ac4aaedd71772bbcd368c54c0f434108777d599dacc9be2f06b5a59f,,"GWHPBECS019338	mRNA=GWHTBECS019347	Gene=GWHGBECS019347	Position=GWHBECS00000003: 338370742-338371431, 338371465-338371580, 338371616-338371880, 338375033-338375230: -	Frame=0	OriID=Ebr03G041570.1	OriTrascriptID=Ebr03G041570.1	transl_table=1	OriGeneID=Ebr03G041570	OriSeqID=Chr03",422,422,1152,422x1152,float16,embeddings/3e862a69ac4aaedd71772bbcd368c54c0f434108777d599dacc9be2f06b5a59f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
eca51972d40801e5f01e7dad11084979b70e0a3fe82828288f36a969aa3408d9,,"GWHPBECS019345	mRNA=GWHTBECS019354	Gene=GWHGBECS019354	Position=GWHBECS00000003: 338789243-338789367, 338789488-338789623, 338806966-338807074, 338816482-338817312, 338817411-338817505: -	Frame=0	OriID=Ebr03G041640.1	OriTrascriptID=Ebr03G041640.1	transl_table=1	OriGeneID=Ebr03G041640	OriSeqID=Chr03",431,431,1152,431x1152,float16,embeddings/eca51972d40801e5f01e7dad11084979b70e0a3fe82828288f36a969aa3408d9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
32542d39cffeefde65756c1ea4b4d51048b2f0eeb8ad07a21b940e806eac44d4,,GWHPBECS019368	mRNA=GWHTBECS019377	Gene=GWHGBECS019377	Position=GWHBECS00000003: 340885075-340886439: -	Frame=0	OriID=Ebr03G041870.1	OriTrascriptID=Ebr03G041870.1	transl_table=1	OriGeneID=Ebr03G041870	OriSeqID=Chr03,454,454,1152,454x1152,float16,embeddings/32542d39cffeefde65756c1ea4b4d51048b2f0eeb8ad07a21b940e806eac44d4.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
33eaec0d4af1a3f6576d1a5dc491d814f93a66a7295136c8b75be41a618e4e9a,,"GWHPBECS019377	mRNA=GWHTBECS019386	Gene=GWHGBECS019386	Position=GWHBECS00000003: 341631656-341631685, 341633001-341633288, 341633343-341633990: +	Frame=0	OriID=Ebr03G041960.1	OriTrascriptID=Ebr03G041960.1	transl_table=1	OriGeneID=Ebr03G041960	OriSeqID=Chr03",321,321,1152,321x1152,float16,embeddings/33eaec0d4af1a3f6576d1a5dc491d814f93a66a7295136c8b75be41a618e4e9a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7dc6a8f7b0a245d94c634c64092235b31e34a5f6804077cca99dce588f5009bc,,"GWHPBECS019389	mRNA=GWHTBECS019398	Gene=GWHGBECS019398	Position=GWHBECS00000003: 342406971-342407112, 342407284-342407475, 342407571-342407665, 342407783-342407860, 342407951-342408060, 342414999-342415140, 342415278-342415379, 342415575-342415677, 342415710-342415787, 342415874-342415990, 342416296-342416417: -	Frame=0	OriID=Ebr03G042080.1	OriTrascriptID=Ebr03G042080.1	transl_table=1	OriGeneID=Ebr03G042080	OriSeqID=Chr03",426,426,1152,426x1152,float16,embeddings/7dc6a8f7b0a245d94c634c64092235b31e34a5f6804077cca99dce588f5009bc.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
