sequence_hash,protein_id,header,raw_length,esmc_length,embedding_dim,embedding_shape,embedding_dtype,embedding_path,model_path,status,error
b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912,B0D060,b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912|B0D060|len=202|ids=1,202,202,1152,202x1152,float16,embeddings/b12764a3a53b73191178b4f765af88a54affb649eb56da7930fefac534cab912.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
89d7187d970086f3a305a6adc8c3678704eb173aaeec667c37a06dbc769bc567,A0A6P8YR31,89d7187d970086f3a305a6adc8c3678704eb173aaeec667c37a06dbc769bc567|A0A6P8YR31|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/89d7187d970086f3a305a6adc8c3678704eb173aaeec667c37a06dbc769bc567.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
df8b0c979b31488e0a841de36f2195ead5284e4bbecb7c63f455287c92ff2d89,A0A8C2ZGQ0,df8b0c979b31488e0a841de36f2195ead5284e4bbecb7c63f455287c92ff2d89|A0A8C2ZGQ0|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/df8b0c979b31488e0a841de36f2195ead5284e4bbecb7c63f455287c92ff2d89.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
35b3916c93a5a40dac0166bc742f4f6740ffd4e4ebcb66bc45ebc11d4d9a2f2c,A0A8C9R9T6,35b3916c93a5a40dac0166bc742f4f6740ffd4e4ebcb66bc45ebc11d4d9a2f2c|A0A8C9R9T6|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/35b3916c93a5a40dac0166bc742f4f6740ffd4e4ebcb66bc45ebc11d4d9a2f2c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d09fbc6fef8a2f8eb7451b6c09e35c5e2aa3976cb217e9692a4ce187ddfc9ebf,A0A8U0WDB0,d09fbc6fef8a2f8eb7451b6c09e35c5e2aa3976cb217e9692a4ce187ddfc9ebf|A0A8U0WDB0|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/d09fbc6fef8a2f8eb7451b6c09e35c5e2aa3976cb217e9692a4ce187ddfc9ebf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
05919b92b16958ed18df105555531d1b1075fb505abd0f99706112248ba638b9,A0A974CJY1,05919b92b16958ed18df105555531d1b1075fb505abd0f99706112248ba638b9|A0A974CJY1|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/05919b92b16958ed18df105555531d1b1075fb505abd0f99706112248ba638b9.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5441231409a7dad0816685eede39dfbb75951da0c6dc86ecdcd7612d44ca6da1,A0A979FP34,5441231409a7dad0816685eede39dfbb75951da0c6dc86ecdcd7612d44ca6da1|A0A979FP34|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/5441231409a7dad0816685eede39dfbb75951da0c6dc86ecdcd7612d44ca6da1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5e4f10be193a8439494b3634e5e0f378b5b99f6840448f98507913f4a0b77371,A0AAJ7XDR0,5e4f10be193a8439494b3634e5e0f378b5b99f6840448f98507913f4a0b77371|A0AAJ7XDR0|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/5e4f10be193a8439494b3634e5e0f378b5b99f6840448f98507913f4a0b77371.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
732ff4780890136d91b716bb545837b265296c0a271475da00c7b445cd568013,E8TKS6,732ff4780890136d91b716bb545837b265296c0a271475da00c7b445cd568013|E8TKS6|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/732ff4780890136d91b716bb545837b265296c0a271475da00c7b445cd568013.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
30eb19d5a0a2cd4f6d77392815040d5e04b3cf19766b5143d7746c12103bb0e3,F0RG89,30eb19d5a0a2cd4f6d77392815040d5e04b3cf19766b5143d7746c12103bb0e3|F0RG89|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/30eb19d5a0a2cd4f6d77392815040d5e04b3cf19766b5143d7746c12103bb0e3.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
72080badf6ba134531f0ef33b81b234051ee78636028e6ab61eed0c2d3c9d991,F7Y8U0,72080badf6ba134531f0ef33b81b234051ee78636028e6ab61eed0c2d3c9d991|F7Y8U0|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/72080badf6ba134531f0ef33b81b234051ee78636028e6ab61eed0c2d3c9d991.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d7d0cedf466622ce234447455a5603d4430693f14d2e9e144a9dfc3233a93eb8,G9AJP7,d7d0cedf466622ce234447455a5603d4430693f14d2e9e144a9dfc3233a93eb8|G9AJP7|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/d7d0cedf466622ce234447455a5603d4430693f14d2e9e144a9dfc3233a93eb8.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
322662b8316656601e4d1c3379dcc0cf642613e73ec3fbcf4005047a4e4c928b,H2UHC0,322662b8316656601e4d1c3379dcc0cf642613e73ec3fbcf4005047a4e4c928b|H2UHC0|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/322662b8316656601e4d1c3379dcc0cf642613e73ec3fbcf4005047a4e4c928b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3d8096fd40d747c671e2c5875bc80b9807068e3e3f0ae8fc5d239c1c29f0534d,Q28CK7,3d8096fd40d747c671e2c5875bc80b9807068e3e3f0ae8fc5d239c1c29f0534d|Q28CK7|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/3d8096fd40d747c671e2c5875bc80b9807068e3e3f0ae8fc5d239c1c29f0534d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
45b2d0ccdffdd22e334afe1cd6204f5c0249598277d806d2b6bc01de038e70be,Q9GUM2,45b2d0ccdffdd22e334afe1cd6204f5c0249598277d806d2b6bc01de038e70be|Q9GUM2|len=383|ids=1,383,383,1152,383x1152,float16,embeddings/45b2d0ccdffdd22e334afe1cd6204f5c0249598277d806d2b6bc01de038e70be.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
6bd21155bba8229313595d50fb75d5195e3bc151a11cd802cfd70192e693bc12,A0A087SGF3,6bd21155bba8229313595d50fb75d5195e3bc151a11cd802cfd70192e693bc12|A0A087SGF3|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/6bd21155bba8229313595d50fb75d5195e3bc151a11cd802cfd70192e693bc12.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
276f37be7d6296e70fab79a3887a7157bb65959fcd32085add7c57e86af9620f,A0A0H2WWR3,276f37be7d6296e70fab79a3887a7157bb65959fcd32085add7c57e86af9620f|A0A0H2WWR3|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/276f37be7d6296e70fab79a3887a7157bb65959fcd32085add7c57e86af9620f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3b5e6928943aa7947e704fbd6cfaa5a073ddb90b44cced7787a455f9f37bde25,A0A151WTU3,3b5e6928943aa7947e704fbd6cfaa5a073ddb90b44cced7787a455f9f37bde25|A0A151WTU3|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/3b5e6928943aa7947e704fbd6cfaa5a073ddb90b44cced7787a455f9f37bde25.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4152aa09776cac26259bf9025428df766dd0ef58aa2cf70d0915db91623f3841,A0A158NKE5,4152aa09776cac26259bf9025428df766dd0ef58aa2cf70d0915db91623f3841|A0A158NKE5|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/4152aa09776cac26259bf9025428df766dd0ef58aa2cf70d0915db91623f3841.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a1db24f18e554df4b9c623786bff739098d7651432c69b00683a91294bc858d0,A0A195EIJ9,a1db24f18e554df4b9c623786bff739098d7651432c69b00683a91294bc858d0|A0A195EIJ9|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/a1db24f18e554df4b9c623786bff739098d7651432c69b00683a91294bc858d0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
0f7ba535896bb7a7c5715f5fcb9c6031b8d48be75dc462afabd1d7d6153d1662,A0A286XPT1,0f7ba535896bb7a7c5715f5fcb9c6031b8d48be75dc462afabd1d7d6153d1662|A0A286XPT1|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/0f7ba535896bb7a7c5715f5fcb9c6031b8d48be75dc462afabd1d7d6153d1662.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7d21d798828a2efe5081b76d0a59092c1b2cd3ae81b036550d721dc41ac6516b,A0A341CEZ3,7d21d798828a2efe5081b76d0a59092c1b2cd3ae81b036550d721dc41ac6516b|A0A341CEZ3|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/7d21d798828a2efe5081b76d0a59092c1b2cd3ae81b036550d721dc41ac6516b.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
46e918ef4cb2e615d09f4e0493a8ce5130d3ee417eb45b38aff4813c7c832fbf,A0A3B3QS74,46e918ef4cb2e615d09f4e0493a8ce5130d3ee417eb45b38aff4813c7c832fbf|A0A3B3QS74|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/46e918ef4cb2e615d09f4e0493a8ce5130d3ee417eb45b38aff4813c7c832fbf.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ca72083d96249b5fea1b8af2ef59f47f5997c1699817a079d7a9c8b1bc52eafe,A0A3Q2G3G6,ca72083d96249b5fea1b8af2ef59f47f5997c1699817a079d7a9c8b1bc52eafe|A0A3Q2G3G6|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/ca72083d96249b5fea1b8af2ef59f47f5997c1699817a079d7a9c8b1bc52eafe.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
09267622795e25711c77fef950dba84f34476d136dae204b264948f0e00da631,A0A517QPJ9,09267622795e25711c77fef950dba84f34476d136dae204b264948f0e00da631|A0A517QPJ9|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/09267622795e25711c77fef950dba84f34476d136dae204b264948f0e00da631.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ef567eedd4107f3a77d2980c353364edf78aaa16fa372b4454235342f012a990,A0A670IEX4,ef567eedd4107f3a77d2980c353364edf78aaa16fa372b4454235342f012a990|A0A670IEX4|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/ef567eedd4107f3a77d2980c353364edf78aaa16fa372b4454235342f012a990.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
90d64abc3c746b54a889fd52b9adbb0dc957946fddf44a4959ba6c6ad858bbe6,A0A6J2RAJ5,90d64abc3c746b54a889fd52b9adbb0dc957946fddf44a4959ba6c6ad858bbe6|A0A6J2RAJ5|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/90d64abc3c746b54a889fd52b9adbb0dc957946fddf44a4959ba6c6ad858bbe6.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7f9c16904333d99bfb148bd5253e30c9732502723b85d29fe361cb88b0760b4c,A0A7N4NI01,7f9c16904333d99bfb148bd5253e30c9732502723b85d29fe361cb88b0760b4c|A0A7N4NI01|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/7f9c16904333d99bfb148bd5253e30c9732502723b85d29fe361cb88b0760b4c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
09a77e439db9a157224b050a4c78fbd7982f2a5051e440175310e808bbce2a0e,A0A8B7EQ40,09a77e439db9a157224b050a4c78fbd7982f2a5051e440175310e808bbce2a0e|A0A8B7EQ40|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/09a77e439db9a157224b050a4c78fbd7982f2a5051e440175310e808bbce2a0e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
952a1bebe7fc061fd9fef8aa160b0550a35850a14e9805740cf20822ed57dcf1,A0A8B8CM40,952a1bebe7fc061fd9fef8aa160b0550a35850a14e9805740cf20822ed57dcf1|A0A8B8CM40|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/952a1bebe7fc061fd9fef8aa160b0550a35850a14e9805740cf20822ed57dcf1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4739c047366eb71e4576155d702adde1963e25bb60abab706bcc556c61958315,A0A8B8V160,4739c047366eb71e4576155d702adde1963e25bb60abab706bcc556c61958315|A0A8B8V160|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/4739c047366eb71e4576155d702adde1963e25bb60abab706bcc556c61958315.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5c0045c10c75e43e22adafd763e19ff55ab0c21ca6c9d398595abcf93139c50c,A0A8C7IEV7,5c0045c10c75e43e22adafd763e19ff55ab0c21ca6c9d398595abcf93139c50c|A0A8C7IEV7|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/5c0045c10c75e43e22adafd763e19ff55ab0c21ca6c9d398595abcf93139c50c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c36ddceb3b2399670276e54935611d6f396b95662f6c6cd5f7e16a6aaed288c6,A0A9L0SQX5,c36ddceb3b2399670276e54935611d6f396b95662f6c6cd5f7e16a6aaed288c6|A0A9L0SQX5|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/c36ddceb3b2399670276e54935611d6f396b95662f6c6cd5f7e16a6aaed288c6.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ebf41c666abb447952062af9e945bc9ae71e70f9a927f77dfa844a1fd5e3e2f1,A0AAJ7IX76,ebf41c666abb447952062af9e945bc9ae71e70f9a927f77dfa844a1fd5e3e2f1|A0AAJ7IX76|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/ebf41c666abb447952062af9e945bc9ae71e70f9a927f77dfa844a1fd5e3e2f1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9e003302f2ac77e0da32e74b73ff3758ddfea18da7d2e40277252091ce0eac94,A0AAZ3SAL8,9e003302f2ac77e0da32e74b73ff3758ddfea18da7d2e40277252091ce0eac94|A0AAZ3SAL8|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/9e003302f2ac77e0da32e74b73ff3758ddfea18da7d2e40277252091ce0eac94.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
96754c37c7f6da2c26a7846782070efdf6f6ebcc5f686c8643867e47739ed74c,A8Y1P7,96754c37c7f6da2c26a7846782070efdf6f6ebcc5f686c8643867e47739ed74c|A8Y1P7|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/96754c37c7f6da2c26a7846782070efdf6f6ebcc5f686c8643867e47739ed74c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
7b066e963110987eafd3388fd9293205a61c6a4c12fc80ad8c1789b1bbe8ae9e,B7ZT60,7b066e963110987eafd3388fd9293205a61c6a4c12fc80ad8c1789b1bbe8ae9e|B7ZT60|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/7b066e963110987eafd3388fd9293205a61c6a4c12fc80ad8c1789b1bbe8ae9e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
369d732a78faf12ac3f6cf4fd8821c2ade2961be938ff8079d9e419cd2fd61ab,C8WXR7,369d732a78faf12ac3f6cf4fd8821c2ade2961be938ff8079d9e419cd2fd61ab|C8WXR7|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/369d732a78faf12ac3f6cf4fd8821c2ade2961be938ff8079d9e419cd2fd61ab.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
e2ceb8608f98605ceae3983e9b62c0b4d848c2adf58da84fafaed811a6efd824,E2AJY7,e2ceb8608f98605ceae3983e9b62c0b4d848c2adf58da84fafaed811a6efd824|E2AJY7|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/e2ceb8608f98605ceae3983e9b62c0b4d848c2adf58da84fafaed811a6efd824.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
d419d0c3231bcabbb71521ef555493d03a5614a5524be9e083b81de90850ff68,F4W8P6,d419d0c3231bcabbb71521ef555493d03a5614a5524be9e083b81de90850ff68|F4W8P6|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/d419d0c3231bcabbb71521ef555493d03a5614a5524be9e083b81de90850ff68.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9f5d2568dede29ea5c126c54389737113d76589243eef6348da140a063349a8d,F7C2S9,9f5d2568dede29ea5c126c54389737113d76589243eef6348da140a063349a8d|F7C2S9|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/9f5d2568dede29ea5c126c54389737113d76589243eef6348da140a063349a8d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b7a73e8344785afa8db43e2ce3ceaff99589e15611cd3f370b16674db96a6b24,Q66B04,b7a73e8344785afa8db43e2ce3ceaff99589e15611cd3f370b16674db96a6b24|Q66B04|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/b7a73e8344785afa8db43e2ce3ceaff99589e15611cd3f370b16674db96a6b24.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
b2239edfbf3f25e82ba9531598229c14d669f33311e5ef584c9dcd288c8f46c7,Q6DDI2,b2239edfbf3f25e82ba9531598229c14d669f33311e5ef584c9dcd288c8f46c7|Q6DDI2|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/b2239edfbf3f25e82ba9531598229c14d669f33311e5ef584c9dcd288c8f46c7.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5237aad405d0977cd0a71d816bc00a4c37ecc524627ea11e69f867c633d0b167,S7P136,5237aad405d0977cd0a71d816bc00a4c37ecc524627ea11e69f867c633d0b167|S7P136|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/5237aad405d0977cd0a71d816bc00a4c37ecc524627ea11e69f867c633d0b167.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a1ac0730d9823b66484a792c77dc83d07ddfbbf19477c94903fa6836881c5bfe,W6RTY3,a1ac0730d9823b66484a792c77dc83d07ddfbbf19477c94903fa6836881c5bfe|W6RTY3|len=384|ids=1,384,384,1152,384x1152,float16,embeddings/a1ac0730d9823b66484a792c77dc83d07ddfbbf19477c94903fa6836881c5bfe.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
9f90972291cfb6c95f71567041e72aea01f878577ae8651b371df59c0a7f6ab1,A0A6J0B6I0,9f90972291cfb6c95f71567041e72aea01f878577ae8651b371df59c0a7f6ab1|A0A6J0B6I0|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/9f90972291cfb6c95f71567041e72aea01f878577ae8651b371df59c0a7f6ab1.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a08a563c6545719d6d8e466de955793ab3c4f44cc8a37a9d8645caddbece5a87,A0A6P3GMJ7,a08a563c6545719d6d8e466de955793ab3c4f44cc8a37a9d8645caddbece5a87|A0A6P3GMJ7|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/a08a563c6545719d6d8e466de955793ab3c4f44cc8a37a9d8645caddbece5a87.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
343b94e4e0443cc36cd2dbddae6a0f541afabcb462c06d7ac11cd8d32f673a65,A0A6P3X7Y1,343b94e4e0443cc36cd2dbddae6a0f541afabcb462c06d7ac11cd8d32f673a65|A0A6P3X7Y1|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/343b94e4e0443cc36cd2dbddae6a0f541afabcb462c06d7ac11cd8d32f673a65.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5f2c6b2bd406ec870edf12dc8f3a1185189b32dfe074e53beb46aeec7187768a,A0A7H9AWP9,5f2c6b2bd406ec870edf12dc8f3a1185189b32dfe074e53beb46aeec7187768a|A0A7H9AWP9|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/5f2c6b2bd406ec870edf12dc8f3a1185189b32dfe074e53beb46aeec7187768a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a8e030a36906624f7f6e1b865d0fc2535f95f08f745d55adc90f3b1332ac4134,A0A7M7QPK6,a8e030a36906624f7f6e1b865d0fc2535f95f08f745d55adc90f3b1332ac4134|A0A7M7QPK6|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/a8e030a36906624f7f6e1b865d0fc2535f95f08f745d55adc90f3b1332ac4134.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
23d3f70a3f4650bb1d23ebcdb374a876657afd5d0ae52e5986af611854fbb84c,A0A833WRN5,23d3f70a3f4650bb1d23ebcdb374a876657afd5d0ae52e5986af611854fbb84c|A0A833WRN5|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/23d3f70a3f4650bb1d23ebcdb374a876657afd5d0ae52e5986af611854fbb84c.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
1553fcce7cc6ffdecc9a29c9edbfc9a53712855245246b50c3a878e532e23c8e,A0A8B8RT53,1553fcce7cc6ffdecc9a29c9edbfc9a53712855245246b50c3a878e532e23c8e|A0A8B8RT53|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/1553fcce7cc6ffdecc9a29c9edbfc9a53712855245246b50c3a878e532e23c8e.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4d4209983fe455042598167accb231457c1a7cd99887441a3f62cd4760357302,A0AAJ7V903,4d4209983fe455042598167accb231457c1a7cd99887441a3f62cd4760357302|A0AAJ7V903|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/4d4209983fe455042598167accb231457c1a7cd99887441a3f62cd4760357302.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
ad5d4bae6546ffced47ed192d0045269d5c089623cb2ed58b6d4d4691c9eb526,A0RYV6,ad5d4bae6546ffced47ed192d0045269d5c089623cb2ed58b6d4d4691c9eb526|A0RYV6|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/ad5d4bae6546ffced47ed192d0045269d5c089623cb2ed58b6d4d4691c9eb526.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
5612b361ce2cd9f9c5c4b044d12fe26c65d8779bc2097fbf87409f92fb367362,G0W8T3,5612b361ce2cd9f9c5c4b044d12fe26c65d8779bc2097fbf87409f92fb367362|G0W8T3|len=385|ids=1,385,385,1152,385x1152,float16,embeddings/5612b361ce2cd9f9c5c4b044d12fe26c65d8779bc2097fbf87409f92fb367362.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
f3476dea65110ad78d3a5c25b8abd1aa4364aa9f1d08ca6d18c00616b4a2ca57,A0A2Y9JGQ1,f3476dea65110ad78d3a5c25b8abd1aa4364aa9f1d08ca6d18c00616b4a2ca57|A0A2Y9JGQ1|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/f3476dea65110ad78d3a5c25b8abd1aa4364aa9f1d08ca6d18c00616b4a2ca57.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
64c547f3434f761f11a8cf32fe427ed77d6db686dfd2e1794f8d87b71974693a,A0A674GF47,64c547f3434f761f11a8cf32fe427ed77d6db686dfd2e1794f8d87b71974693a|A0A674GF47|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/64c547f3434f761f11a8cf32fe427ed77d6db686dfd2e1794f8d87b71974693a.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
68c3c649a70d89bcc37959e4c6a98f6fb3131b7ab8495123b5a47beebf2d930f,A0A6P8JCI7,68c3c649a70d89bcc37959e4c6a98f6fb3131b7ab8495123b5a47beebf2d930f|A0A6P8JCI7|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/68c3c649a70d89bcc37959e4c6a98f6fb3131b7ab8495123b5a47beebf2d930f.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
3cf817f95717593fad407cccb26626fc9dfd5a04b3d28ece59e8b63980fa1820,A0A8B8YFQ0,3cf817f95717593fad407cccb26626fc9dfd5a04b3d28ece59e8b63980fa1820|A0A8B8YFQ0|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/3cf817f95717593fad407cccb26626fc9dfd5a04b3d28ece59e8b63980fa1820.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
2f30113c7d0202627363b3e38314bb741cad13291accd04f9430733c4694e3d0,A0A8C7QIG3,2f30113c7d0202627363b3e38314bb741cad13291accd04f9430733c4694e3d0|A0A8C7QIG3|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/2f30113c7d0202627363b3e38314bb741cad13291accd04f9430733c4694e3d0.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
c58e6b16193315fca3aee374f5ff216d501821fb163a86c86083211d3caac9c8,A0A8C9V8K2,c58e6b16193315fca3aee374f5ff216d501821fb163a86c86083211d3caac9c8|A0A8C9V8K2|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/c58e6b16193315fca3aee374f5ff216d501821fb163a86c86083211d3caac9c8.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
a75e3154e6fc11ba7f17894a52423804a7a411572363eb7ec62580336e8b4623,A9A553,a75e3154e6fc11ba7f17894a52423804a7a411572363eb7ec62580336e8b4623|A9A553|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/a75e3154e6fc11ba7f17894a52423804a7a411572363eb7ec62580336e8b4623.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
064b3b9bcc3f4b5a1521de280a80e9e906b95dbe61b60a3629128678d14ebedb,C1MP34,064b3b9bcc3f4b5a1521de280a80e9e906b95dbe61b60a3629128678d14ebedb|C1MP34|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/064b3b9bcc3f4b5a1521de280a80e9e906b95dbe61b60a3629128678d14ebedb.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
4235177d2ebacbda118a89126b8b515567ac7e877aed645a56e0bcbd3dc3ab0d,E2ATZ4,4235177d2ebacbda118a89126b8b515567ac7e877aed645a56e0bcbd3dc3ab0d|E2ATZ4|len=386|ids=1,386,386,1152,386x1152,float16,embeddings/4235177d2ebacbda118a89126b8b515567ac7e877aed645a56e0bcbd3dc3ab0d.pt,/data/jnz/esmc-600m/data/weights/esmc_600m_2024_12_v0.pth,ok,
